Gene Name,Uniprot,Protein Name,Modification Type,Cell Line,Regulation,Combination Treatment,Duration,# Curves,Max -Log10(EC50),Max Fold Change,Max R²,Min -Log10(EC50),Min Fold Change,Min R²,Average -Log10(EC50),Average Fold Change,Average R²,Median -Log10(EC50),Median Fold Change,Median R²,-Log10(EC50) Standard Dev.,Fold Change Standard Dev.,R² Standard Dev.
MEPCE,Q7L2J0,7SK snRNA methylphosphate capping enzyme,Phospho,A431,down,None,30 min,4,5.867851787761456,0.483286574633089,0.852750516478468,4.944533781942981,0.290045720540698,0.784125559770906,5.462281651716707,0.4057671351495978,0.8091198719683819,5.518370518581195,0.424868122712302,0.7998017058120765,0.46396796891975006,0.08274090500572714,0.030333858655215675
STMN1,P16949|P16949-2,"Stathmin, Isoform 2 of Stathmin",Phospho,A431,down,None,30 min,6,8.938894982715889,0.405592594405512,0.957817469533806,5.625303080970228,0.344284292994071,0.787227041182944,7.195144853504227,0.37443410924469284,0.8944155571283022,7.273437297998847,0.376990229876738,0.9189867914772115,1.0853790713110285,0.02378583798882976,0.07369552572805622
SNRK,Q9NRH2,SNF-related serine/threonine-protein kinase,Phospho,A549,down,None,1 h,1,6.117950144976351,0.572992752109417,0.808559052250713,6.117950144976351,0.572992752109417,0.808559052250713,6.117950144976351,0.572992752109417,0.808559052250713,6.117950144976351,0.572992752109417,0.808559052250713,0,0,0
AHNAK,Q09666,Neuroblast differentiation-associated protein AHNAK,Phospho,A431,down,None,30 min,25,7.431657037587503,0.498710272384146,0.962807469849997,5.174842525793857,0.142176107710659,0.706475789526193,6.093761711193781,0.30599439736714423,0.8380632192339809,6.019850492626552,0.295622259758148,0.847728872937906,0.5439346611501606,0.08706706690140267,0.07167800713025221
SART1,O43290,U4/U6.U5 tri-snRNP-associated protein 1,Phospho,A431,down,None,30 min,2,5.676375225195668,0.485368494747708,0.914634956989971,5.400718228272551,0.437356031855716,0.827383459941445,5.5385467267341095,0.461362263301712,0.871009208465708,5.5385467267341095,0.461362263301712,0.871009208465708,0.19491893180585473,0.03394993809239503,0.06169612523169071
CTTN,Q14247|Q14247-2|Q14247-3,"Src substrate cortactin, Isoform 2 of Src substrate cortactin, Isoform 3 of Src substrate cortactin",Phospho,K562,down,None,30 min,5,8.602283551688227,0.460167201028254,0.95939296631363,7.657773704179673,0,0.827817518249706,8.059073863821151,0.264013766958611,0.8935074568077855,8.070617007968123,0.418942617594231,0.881936030270462,0.3638869868377607,0.24145148475554146,0.05904718318264337
DENND2C,Q68D51|Q68D51-2|Q68D51-3,"DENN domain-containing protein 2C, Isoform 2 of DENN domain-containing protein 2C, Isoform 3 of DENN domain-containing protein 2C",Phospho,A431,down,None,30 min,1,5.258524555586063,0.349192498555611,0.738758829370469,5.258524555586063,0.349192498555611,0.738758829370469,5.258524555586063,0.349192498555611,0.738758829370469,5.258524555586063,0.349192498555611,0.738758829370469,0,0,0
CRKL,P46109,Crk-like protein,Phospho,K562,down,None,30 min,6,8.824659064640468,0.576439975703354,0.984918847470064,7.690370560042147,0,0.810687701002646,8.022829082854326,0.21828513087193616,0.8705845789473408,7.899530280035492,0.2322014038473825,0.851759910855181,0.4069293302240617,0.21384083448120125,0.06107404055273297
CALM1,P62158,Calmodulin,Phospho,A431,down,None,30 min,2,7.308582626546971,0.173629100517181,0.976003671085338,7.24357409505865,0.0305351725981992,0.897753734306573,7.27607836080281,0.1020821365576901,0.9368787026959555,7.27607836080281,0.1020821365576901,0.9368787026959555,0.04596797345037167,0.10118268677813107,0.055331060923683374
PSMD11,O00231,26S proteasome non-ATPase regulatory subunit 11,Phospho,A431,down,None,30 min,2,7.213769010582316,0.363040624910448,0.835615959292014,6.137758436050053,0.286850109606891,0.823381969580434,6.675763723316184,0.3249453672586695,0.8294989644362241,6.675763723316184,0.3249453672586695,0.8294989644362241,0.7608543738801964,0.05387483003324258,0.008650737086024686
SH3BP1,Q9Y3L3,SH3 domain-binding protein 1,Phospho,A431,down,None,30 min,3,7.648719642283077,0.484982092307283,0.88279669931653,5.47409789689889,0.316250934118348,0.834306168126408,6.356987412691978,0.40765625288592067,0.8614372930708556,5.948144698893965,0.421735732232131,0.867209011769629,1.1435074146430946,0.0852421535388456,0.02475515009706823
BRWD1,Q9NSI6-2,Isoform B of Bromodomain and WD repeat-containing protein 1,Phospho,A431,down,None,30 min,2,5.557162863226025,0.349770773390191,0.764952724051135,5.500986845189409,0.149040005045206,0.744385296206735,5.5290748542077175,0.2494053892176985,0.7546690101289351,5.5290748542077175,0.2494053892176985,0.7546690101289351,0.039722443293748966,0.14193808748952488,0.01454336770034031
FAM129A,Q9BZQ8,Protein Niban,Phospho,A549,down,None,1 h,1,7.482664652622038,0.489940202151236,0.871814435820871,7.482664652622038,0.489940202151236,0.871814435820871,7.482664652622038,0.489940202151236,0.871814435820871,7.482664652622038,0.489940202151236,0.871814435820871,0,0,0
PXN,P49023|P49023-2|P49023-3,"Paxillin, Isoform Alpha of Paxillin, Isoform Gamma of Paxillin",Phospho,A431,down,None,30 min,15,8.275966003532202,0.495251198629207,0.976247042903993,5.386262202190407,0.120699742595331,0.789158119347432,6.778893059413168,0.2666584659084809,0.8744708987486826,6.836301054002629,0.274546509544717,0.868261004931297,1.0577188287735468,0.0946031086377189,0.06466295640297526
WASF2,Q9Y6W5,Wiskott-Aldrich syndrome protein family member 2,Phospho,A431,down,None,30 min,1,7.3450469082432335,0.166990714086166,0.943147698442608,7.3450469082432335,0.166990714086166,0.943147698442608,7.3450469082432335,0.166990714086166,0.943147698442608,7.3450469082432335,0.166990714086166,0.943147698442608,0,0,0
ABI1,Q8IZP0|Q8IZP0-10|Q8IZP0-11|Q8IZP0-2|Q8IZP0-3|Q8IZP0-4|Q8IZP0-5|Q8IZP0-6|Q8IZP0-7|Q8IZP0-8|Q8IZP0-9,"Abl interactor 1, Isoform 10 of Abl interactor 1, Isoform 11 of Abl interactor 1, Isoform 2 of Abl interactor 1, Isoform 3 of Abl interactor 1, Isoform 4 of Abl interactor 1, Isoform 5 of Abl interactor 1, Isoform 6 of Abl interactor 1, Isoform 7 of Abl interactor 1, Isoform 8 of Abl interactor 1, Isoform 9 of Abl interactor 1",Phospho,K562,down,None,30 min,4,8.679173003878132,0.391282241651844,0.976502824159306,8.371673622180486,0.150752570516527,0.917141335168622,8.532162636823777,0.24718313910268974,0.9598066335354203,8.538901960618244,0.223348872121194,0.9727911874068765,0.142577896673197,0.10269244439333015,0.028526848118623722
OSBP,P22059,Oxysterol-binding protein 1,Phospho,A549,down,None,1 h,1,4.671778878168123,0.553180691051287,0.861797323083745,4.671778878168123,0.553180691051287,0.861797323083745,4.671778878168123,0.553180691051287,0.861797323083745,4.671778878168123,0.553180691051287,0.861797323083745,0,0,0
"ARHGEF35, ARHGEF5",A5YM69|Q12774,"Rho guanine nucleotide exchange factor 35, Rho guanine nucleotide exchange factor 5",Phospho,A431,down,None,30 min,1,6.109058397229541,0.443453585817862,0.793854605984815,6.109058397229541,0.443453585817862,0.793854605984815,6.109058397229541,0.443453585817862,0.793854605984815,6.109058397229541,0.443453585817862,0.793854605984815,0,0,0
HSPB1,P04792,Heat shock protein beta-1,Phospho,A431,down,None,30 min,6,6.3257875003750925,0.449793737689872,0.881877087278585,5.4376371037869,0.228001723674131,0.708698051681796,5.900291357224133,0.3529171413029593,0.8150570172034483,5.978772888196073,0.349395620546197,0.831025766909504,0.3891710348056781,0.07547658511604381,0.06898156186803828
NDRG1,Q92597,Protein NDRG1,Phospho,A431,down,None,30 min,8,7.186222398577326,0.497002348301339,0.979612999593706,5.256075566682263,0.296118647358655,0.713318548262525,5.844029200951153,0.4178699851443016,0.8568009418065343,5.474125200069025,0.432610824888623,0.8788217651622956,0.6951603706675579,0.06512806560265029,0.10078149810853392
HNRNPR,O43390|O43390-2,"Heterogeneous nuclear ribonucleoprotein R, Isoform 2 of Heterogeneous nuclear ribonucleoprotein R",Phospho,K562,up,None,30 min,1,9.177873827090636,2.26125958292284,0.776950732142466,9.177873827090636,2.26125958292284,0.776950732142466,9.177873827090636,2.26125958292284,0.776950732142466,9.177873827090636,2.26125958292284,0.776950732142466,0,0,0
CLASP1,Q7Z460|Q7Z460-2|Q7Z460-3,"CLIP-associating protein 1, Isoform 2 of CLIP-associating protein 1, Isoform 3 of CLIP-associating protein 1",Phospho,K562,up,None,30 min,1,10.187064493135846,1.76817145176926,0.850386825332537,10.187064493135846,1.76817145176926,0.850386825332537,10.187064493135846,1.76817145176926,0.850386825332537,10.187064493135846,1.76817145176926,0.850386825332537,0,0,0
TRAFD1,O14545,TRAF-type zinc finger domain-containing protein 1,Phospho,A431,down,None,30 min,2,5.493144933224848,0.493884335129872,0.776779840487065,5.392108829970735,0.465747494373759,0.70797742422838,5.442626881597791,0.4798159147518155,0.7423786323577225,5.442626881597791,0.4798159147518155,0.7423786323577225,0.07144331375564746,0.01989575089981353,0.04865065509853581
CEP350,Q5VT06,Centrosome-associated protein 350,Phospho,A431,down,None,30 min,3,6.106555875597707,0.463569986970254,0.897980261298021,5.580539239391443,0.448931312032604,0.853714017221479,5.810773543368352,0.45599718621407503,0.8789090975512157,5.745225515115906,0.455490259639367,0.885033014134147,0.2690646453870817,0.007332491520394284,0.0227596541471311
"STK24, STK25",Q9Y6E0|Q9Y6E0-2|O00506,"Serine/threonine-protein kinase 24, Isoform A of Serine/threonine-protein kinase 24, Serine/threonine-protein kinase 25",Phospho,K562,down,None,30 min,1,8.396560930175355,0.597259315229647,0.762327692594227,8.396560930175355,0.597259315229647,0.762327692594227,8.396560930175355,0.597259315229647,0.762327692594227,8.396560930175355,0.597259315229647,0.762327692594227,0,0,0
TMPO,P42166,"Lamina-associated polypeptide 2, isoform alpha",Phospho,K562,up,None,30 min,1,5.424604412245672,2.43745405024029,0.772311904925572,5.424604412245672,2.43745405024029,0.772311904925572,5.424604412245672,2.43745405024029,0.772311904925572,5.424604412245672,2.43745405024029,0.772311904925572,0,0,0
RHBDF2,Q6PJF5|Q6PJF5-2,"Inactive rhomboid protein 2, Isoform 2 of Inactive rhomboid protein 2",Phospho,A431,up,None,30 min,1,5.106062117595042,2.53046001086632,0.945281476617438,5.106062117595042,2.53046001086632,0.945281476617438,5.106062117595042,2.53046001086632,0.945281476617438,5.106062117595042,2.53046001086632,0.945281476617438,0,0,0
ATF7,P17544|P17544-2|P17544-3|P17544-4|P17544-6,"Cyclic AMP-dependent transcription factor ATF-7, Isoform 1 of Cyclic AMP-dependent transcription factor ATF-7, Isoform 2 of Cyclic AMP-dependent transcription factor ATF-7, Isoform 4 of Cyclic AMP-dependent transcription factor ATF-7, Isoform 6 of Cyclic AMP-dependent transcription factor ATF-7",Phospho,A431,down,None,30 min,7,6.378574705793658,0.366775014650788,0.857671289734912,5.6080402324821685,0.0910634597558245,0.711258361773707,6.095888241606487,0.20686290652312792,0.7805631215334567,6.244128690563005,0.192480015917116,0.800288417200217,0.30465115039898216,0.09363744308667946,0.06269548509194728
RPS6,P62753,40S ribosomal protein S6,Phospho,A549,down,None,1 h,3,7.551813492027492,0.573776715840252,0.918442032532032,5.129114584850703,0.495879887071741,0.822575764504717,6.426011777585142,0.5303198598234427,0.8624181247443707,6.59710725587723,0.521302976558335,0.846236577196363,1.2203781158837208,0.039723508416429104,0.049939635532886835
FOS,P01100,Proto-oncogene c-Fos,Phospho,A431,down,None,30 min,2,5.480073693817575,0.436649512682187,0.788012895799002,5.1025820094869205,0.330624384205703,0.736044034951207,5.291327851652248,0.383636948443945,0.7620284653751045,5.291327851652248,0.383636948443945,0.7620284653751045,0.266926929831737,0.07497108732189678,0.03674753391601596
RPL34,P49207,60S ribosomal protein L34,Phospho,K562,down,None,30 min,3,10.940475117320506,0.390443271779448,0.89511332833428,10.419015792463119,0.165786638599425,0.875713766923393,10.678726203421283,0.27921901754688133,0.882266486356578,10.676687700480215,0.281427142261771,0.875972363812061,0.26073563908844716,0.1123445929674109,0.011126442813754214
EEF2,P13639,Elongation factor 2,Phospho,K562,up,None,30 min,3,10.176376320859832,3.49931169557417,0.769193506283953,9.526621217907213,1.94026427484173,0.733923629092908,9.782845332367927,2.7320579386038335,0.750590837548185,9.645538458336738,2.7565978453956,0.748655377267694,0.34595564267027834,0.7798133560616476,0.017714416844504588
MYO10,Q9HD67,Unconventionnal myosin-X,Phospho,A431,down,None,30 min,3,7.684286119573139,0.487053108126469,0.975866496419544,7.226463757776769,0.299114102729051,0.86124934965401,7.4247280487145595,0.384743137727736,0.917773368995717,7.363434268793771,0.368062202327688,0.916204260913597,0.23498515768647005,0.09507343289167648,0.05732468192932279
LYAR,Q9NX58,Cell growth-regulating nucleolar protein,Phospho,A431,down,None,30 min,5,5.887625889208753,0.491303802628548,0.862407502371373,5.356411671608117,0.426771443362904,0.765868149823422,5.60081022599911,0.45021976726074076,0.8131434962788756,5.613764334698478,0.438459820229901,0.829920605276916,0.1982123114945343,0.025909743559574486,0.04459256172519603
CDKL5,O76039,Cyclin-dependent kinase-like 5,Phospho,A549,down,None,1 h,1,6.447812013066524,0.549027341335435,0.708205718056734,6.447812013066524,0.549027341335435,0.708205718056734,6.447812013066524,0.549027341335435,0.708205718056734,6.447812013066524,0.549027341335435,0.708205718056734,0,0,0
ARHGEF37,A1IGU5,Rho guanine nucleotide exchange factor 37,Phospho,A431,down,None,30 min,1,5.755998158272785,0.413640083973376,0.843714320152524,5.755998158272785,0.413640083973376,0.843714320152524,5.755998158272785,0.413640083973376,0.843714320152524,5.755998158272785,0.413640083973376,0.843714320152524,0,0,0
ANKIB1,Q9P2G1,Ankyrin repeat and IBR domain-containing protein 1,Phospho,A431,down,None,30 min,1,5.106835531492039,0.417746137500914,0.871063458265415,5.106835531492039,0.417746137500914,0.871063458265415,5.106835531492039,0.417746137500914,0.871063458265415,5.106835531492039,0.417746137500914,0.871063458265415,0,0,0
RAB11FIP5,Q9BXF6,Rab11 family-interacting protein 5,Phospho,A431,down,None,30 min,1,5.415114019565881,0.465853020432803,0.749195120557703,5.415114019565881,0.465853020432803,0.749195120557703,5.415114019565881,0.465853020432803,0.749195120557703,5.415114019565881,0.465853020432803,0.749195120557703,0,0,0
TMEM245,Q9H330|Q9H330-2|Q9H330-4,"Transmembrane protein 245, Isoform 2 of Transmembrane protein 245, Isoform 4 of Transmembrane protein 245",Phospho,A549,up,None,1 h,1,2.000000000002777,1.93149849965202,0.806340959433652,2.000000000002777,1.93149849965202,0.806340959433652,2.000000000002777,1.93149849965202,0.806340959433652,2.000000000002777,1.93149849965202,0.806340959433652,0,0,0
NUP214,P35658|P35658-2|P35658-3|P35658-4|P35658-5,"Nuclear pore complex protein Nup214, Isoform 2 of Nuclear pore complex protein Nup214, Isoform 3 of Nuclear pore complex protein Nup214, Isoform 4 of Nuclear pore complex protein Nup214, Isoform 5 of Nuclear pore complex protein Nup214",Phospho,K562,down,None,30 min,2,9.753019048583191,0.56082149219679,0.879208437357493,9.67906045610009,0.454921768811345,0.837675059583309,9.71603975234164,0.5078716305040675,0.858441748470401,9.71603975234164,0.5078716305040675,0.858441748470401,0.052296622271813135,0.07488241253162775,0.029368533069708127
SYMPK,Q92797|Q92797-2|Q92797-3,"Symplekin, Isoform 2 of Symplekin, Isoform 3 of Symplekin",Phospho,A431,down,None,30 min,2,5.826915751184208,0.453493090287252,0.859747205470679,5.63708114063408,0.41098215284995,0.714947676328218,5.731998445909143,0.432237621568601,0.7873474408994485,5.731998445909143,0.432237621568601,0.7873474408994485,0.1342333404239032,0.030059772136513334,0.1023887289692533
CTTNBP2NL,Q9P2B4,CTTNBP2 N-terminal-like protein,Phospho,A431,down,None,30 min,2,5.559028659399428,0.419446314670825,0.854028215348316,5.0143072924727425,0.385515082885677,0.842232560140158,5.286667975936085,0.402480698778251,0.848130387744237,5.286667975936085,0.402480698778251,0.848130387744237,0.38517617241106483,0.023993004089290677,0.008340787786226904
EPHA2,P29317,Ephrin type-A receptor 2,Phospho,A431,down,None,30 min,20,8.471273931156649,0.389669180662428,0.987358241038181,5.404158168762793,0.129354141106684,0.706400084598576,7.148977904532741,0.2616853699820314,0.886839342298094,7.990058390396571,0.2531689491169945,0.896905798714473,1.29504243909444,0.09124932874999525,0.09269278988036916
TBC1D9B,Q66K14|Q66K14-2,"TBC1 domain family member 9B, Isoform 2 of TBC1 domain family member 9B",Phospho,A431,down,None,30 min,2,5.728546469393236,0.457432692727676,0.779384516647836,5.517276661462063,0.362156895158661,0.711272599769927,5.62291156542765,0.40979479394316853,0.7453285582088816,5.62291156542765,0.40979479394316853,0.7453285582088816,0.14939031384811235,0.06737016254400727,0.04816239830398392
CRKL,P46109,Crk-like protein,Phospho,A431,down,None,30 min,4,6.361582713572381,0.33228279706203,0.97676219520537,5.436060060059952,0.235995595490503,0.867848912819963,5.979638825472067,0.2946289936672213,0.9177304758291385,6.060456264127968,0.305118791058176,0.9131553976456105,0.3980689987683575,0.04532865891144034,0.04504312453787949
ZBTB7A,O95365,Zinc finger and BTB domain-containing protein 7A,Phospho,K562,down,None,30 min,1,7.02184227581326,0.408367083104746,0.733178564229748,7.02184227581326,0.408367083104746,0.733178564229748,7.02184227581326,0.408367083104746,0.733178564229748,7.02184227581326,0.408367083104746,0.733178564229748,0,0,0
ZC3H13,Q5T200|Q5T200-2,"Zinc finger CCCH domain-containing protein 13, Isoform 2 of Zinc finger CCCH domain-containing protein 13",Phospho,A431,down,None,30 min,1,5.412127309129956,0.279300343746906,0.78282030255887,5.412127309129956,0.279300343746906,0.78282030255887,5.412127309129956,0.279300343746906,0.78282030255887,5.412127309129956,0.279300343746906,0.78282030255887,0,0,0
SLC12A6,Q9UHW9|Q9UHW9-2|Q9UHW9-3|Q9UHW9-4|Q9UHW9-5|Q9UHW9-6,"Solute carrier family 12 member 6, Isoform 2 of Solute carrier family 12 member 6, Isoform 3 of Solute carrier family 12 member 6, Isoform 4 of Solute carrier family 12 member 6, Isoform 5 of Solute carrier family 12 member 6, Isoform 6 of Solute carrier family 12 member 6",Phospho,A431,down,None,30 min,2,5.3926636305799525,0.482813502783815,0.928622678651614,5.34927740153658,0.338852625147049,0.792059896845307,5.370970516058266,0.410833063965432,0.8603412877484604,5.370970516058266,0.410833063965432,0.8603412877484604,0.03067869676668153,0.10179571280252406,0.0965644690729385
BCAR1,P56945|P56945-2,"Breast cancer anti-estrogen resistance protein 1, Isoform 2 of Breast cancer anti-estrogen resistance protein 1",Phospho,A549,down,None,1 h,2,7.710627129796773,0.476426725562929,0.973202695444713,7.070327998334592,0.438047492850859,0.947602463858825,7.390477564065682,0.457237109206894,0.960402579651769,7.390477564065682,0.457237109206894,0.960402579651769,0.4527598578447654,0.02713821570744127,0.018102097354327513
DIDO1,Q9BTC0,Death-inducer obliterator 1,Phospho,A431,down,None,30 min,2,5.7648040893433405,0.480406861973808,0.727641633660354,5.657336976487482,0.209613895018236,0.711059342279666,5.711070532915411,0.345010378496022,0.71935048797001,5.711070532915411,0.345010378496022,0.71935048797001,0.07599072425491733,0.19147954323190963,0.01172545068289565
KIAA1522,Q9P206|Q9P206-2|Q9P206-3,"Uncharacterized protein KIAA1522, Isoform 2 of Uncharacterized protein KIAA1522, Isoform 3 of Uncharacterized protein KIAA1522",Phospho,A431,down,None,30 min,1,5.472612257469795,0.305995563285723,0.744431593254373,5.472612257469795,0.305995563285723,0.744431593254373,5.472612257469795,0.305995563285723,0.744431593254373,5.472612257469795,0.305995563285723,0.744431593254373,0,0,0
RANBP1,P43487,Ran-specific GTPase-activating protein,Phospho,K562,up,None,30 min,2,2.000000000000131,3.78376569971423,0.790608749129644,1.9999999999999996,2.91979216382217,0.713990625500884,2.0000000000000653,3.3517789317682,0.752299687315264,2.0000000000000653,3.3517789317682,0.752299687315264,9.294947355407949e-14,0.6109215459949946,0.054177194779685425
MAP4K3,Q8IVH8|Q8IVH8-2|Q8IVH8-3,"Mitogen-activated protein kinase kinase kinase kinase 3, Isoform 2 of Mitogen-activated protein kinase kinase kinase kinase 3, Isoform 3 of Mitogen-activated protein kinase kinase kinase kinase 3",Phospho,A549,down,None,1 h,1,6.835970857428613,0.573422257922767,0.84971314067195,6.835970857428613,0.573422257922767,0.84971314067195,6.835970857428613,0.573422257922767,0.84971314067195,6.835970857428613,0.573422257922767,0.84971314067195,0,0,0
TRERF1,Q96PN7|Q96PN7-2|Q96PN7-3|Q96PN7-4|Q96PN7-5,"Transcriptional-regulating factor 1, Isoform 2 of Transcriptional-regulating factor 1, Isoform 3 of Transcriptional-regulating factor 1, Isoform 4 of Transcriptional-regulating factor 1, Isoform 5 of Transcriptional-regulating factor 1",Phospho,A431,up,None,30 min,2,5.534565290393395,3.33495609191004,0.982709023432348,5.330511442562043,2.06551084612379,0.713391251006742,5.4325383664777185,2.700233469016915,0.848050137219545,5.4325383664777185,2.700233469016915,0.848050137219545,0.14428785952875708,0.897633341640481,0.19043642317620135
OXR1,Q8N573|Q8N573-2|Q8N573-3|Q8N573-5|Q8N573-8,"Oxidation resistance protein 1, Isoform 2 of Oxidation resistance protein 1, Isoform 3 of Oxidation resistance protein 1, Isoform 5 of Oxidation resistance protein 1, Isoform 8 of Oxidation resistance protein 1",Phospho,A431,down,None,30 min,4,5.540261090825553,0.39237980170102,0.890030444409734,5.347463121659279,0.254272242294943,0.74540659816371,5.4269964151649654,0.33324336329531773,0.8065067759143172,5.410130724087514,0.343160704592654,0.7952950305419124,0.08316559347085661,0.058260019598315164,0.06364890690927001
MEA1,Q16626,Male-enhanced antigen 1,Phospho,A431,up,None,30 min,1,5.473079308652001,2.62283916033883,0.95653235470599,5.473079308652001,2.62283916033883,0.95653235470599,5.473079308652001,2.62283916033883,0.95653235470599,5.473079308652001,2.62283916033883,0.95653235470599,0,0,0
TNKS1BP1,Q9C0C2|Q9C0C2-2,"182 kDa tankyrase-1-binding protein, Isoform 2 of 182 kDa tankyrase-1-binding protein",Phospho,A549,down,None,1 h,6,7.706949480157285,0.54440598478715,0.980598925258914,5.087902142354653,0.482696693658805,0.797713194559187,7.021010548899458,0.5173857011304756,0.9180961490580316,7.363287408414216,0.5185026387761744,0.935067541527538,0.9658451239373986,0.02402377319925862,0.06270318128501698
