Gene Name,Uniprot,Protein Name,Modification Type,Cell Line,Regulation,Combination Treatment,Duration,# Curves,Max -Log10(EC50),Max Fold Change,Max R²,Min -Log10(EC50),Min Fold Change,Min R²,Average -Log10(EC50),Average Fold Change,Average R²,Median -Log10(EC50),Median Fold Change,Median R²,-Log10(EC50) Standard Dev.,Fold Change Standard Dev.,R² Standard Dev.
DENND4C,Q5VZ89|Q5VZ89-2|Q5VZ89-3|Q5VZ89-5|Q5VZ89-6,"DENN domain-containing protein 4C, Isoform 2 of DENN domain-containing protein 4C, Isoform 3 of DENN domain-containing protein 4C, Isoform 5 of DENN domain-containing protein 4C, Isoform 6 of DENN domain-containing protein 4C",Phospho,A431,up,None,30 min,1,5.18411757924169,2.42673726825287,0.978524189471338,5.18411757924169,2.42673726825287,0.978524189471338,5.18411757924169,2.42673726825287,0.978524189471338,5.18411757924169,2.42673726825287,0.978524189471338,0,0,0
RALY,Q9UKM9|Q9UKM9-2,"RNA-binding protein Raly, Isoform 1 of RNA-binding protein Raly",Phospho,A431,down,None,30 min,1,6.483845837981362,0.491532676039156,0.776114742718345,6.483845837981362,0.491532676039156,0.776114742718345,6.483845837981362,0.491532676039156,0.776114742718345,6.483845837981362,0.491532676039156,0.776114742718345,0,0,0
PTPN7,P35236|P35236-2,"Tyrosine-protein phosphatase non-receptor type 7, Isoform 2 of Tyrosine-protein phosphatase non-receptor type 7",Phospho,K562,down,None,30 min,1,6.731602248471124,0.46307815461344,0.988851734708673,6.731602248471124,0.46307815461344,0.988851734708673,6.731602248471124,0.46307815461344,0.988851734708673,6.731602248471124,0.46307815461344,0.988851734708673,0,0,0
NUP50,Q9UKX7|Q9UKX7-2,"Nuclear pore complex protein Nup50, Isoform 2 of Nuclear pore complex protein Nup50",Phospho,A431,up,None,30 min,2,5.463663776349213,2.18246897106015,0.99276528864074,5.3324998031490765,2.18226232517843,0.943519752149759,5.398081789749145,2.18236564811929,0.9681425203952495,5.398081789749145,2.18236564811929,0.9681425203952495,0.09274693489718704,0.0001461207042685104,0.034821852795942215
DYNC1LI2,O43237,Cytoplasmic dynein 1 light intermediate chain 2,Phospho,A431,up,None,30 min,1,5.079255800439836,2.23264633969365,0.963021370319304,5.079255800439836,2.23264633969365,0.963021370319304,5.079255800439836,2.23264633969365,0.963021370319304,5.079255800439836,2.23264633969365,0.963021370319304,0,0,0
EPHA2,P29317,Ephrin type-A receptor 2,Phospho,A431,up,None,30 min,1,5.191018469250877,2.44647646089299,0.985455516575567,5.191018469250877,2.44647646089299,0.985455516575567,5.191018469250877,2.44647646089299,0.985455516575567,5.191018469250877,2.44647646089299,0.985455516575567,0,0,0
LEMD2,Q8NC56,LEM domain-containing protein 2,Phospho,A431,down,None,30 min,4,6.900898430212373,0.444796845207582,0.912667234508054,5.380980844463638,0.335753427808469,0.745393326941034,5.9335028869961155,0.3879609535212942,0.8535970708468215,5.726066136654227,0.385646770534563,0.8781638609690989,0.6764576917152334,0.05368081516590679,0.07437737213219152
SKA3,Q8IX90|Q8IX90-3,"Spindle and kinetochore-associated protein 3, Isoform 3 of Spindle and kinetochore-associated protein 3",Phospho,A431,down,None,30 min,1,4.598096457852975,0.493597993592406,0.735208689830689,4.598096457852975,0.493597993592406,0.735208689830689,4.598096457852975,0.493597993592406,0.735208689830689,4.598096457852975,0.493597993592406,0.735208689830689,0,0,0
PLEKHG3,A1L390|A1L390-2|A1L390-3,"Pleckstrin homology domain-containing family G member 3, Isoform 2 of Pleckstrin homology domain-containing family G member 3, Isoform 3 of Pleckstrin homology domain-containing family G member 3",Phospho,A431,up,None,30 min,2,4.2236677469133665,2.23644910406255,0.970806666772378,2.0000000000000577,2.14338469174362,0.954539392376221,3.111833873456712,2.189916897903085,0.9626730295742996,3.111833873456712,2.189916897903085,0.9626730295742996,1.5723705429482122,0.06580647703785637,0.01150270003694499
SP2,Q02086|Q02086-2,"Transcription factor Sp2, Isoform 2 of Transcription factor Sp2",Phospho,A431,up,None,30 min,1,5.506396035398458,2.30473452626341,0.960176885369343,5.506396035398458,2.30473452626341,0.960176885369343,5.506396035398458,2.30473452626341,0.960176885369343,5.506396035398458,2.30473452626341,0.960176885369343,0,0,0
AIM1,Q9Y4K1,Absent in melanoma 1 protein,Phospho,A431,up,None,30 min,2,5.526252974077408,2.33633964875171,0.988513428853649,5.406390193381628,2.27666990901884,0.971231572891116,5.466321583729518,2.306504778885275,0.9798725008723825,5.466321583729518,2.306504778885275,0.9798725008723825,0.08475578504186168,0.04219287759674878,0.01222011754259626
TCF20,Q9UGU0|Q9UGU0-2,"Transcription factor 20, Isoform 2 of Transcription factor 20",Phospho,A431,up,None,30 min,1,1.9999999999999996,2.41640909578379,0.752984974297048,1.9999999999999996,2.41640909578379,0.752984974297048,1.9999999999999996,2.41640909578379,0.752984974297048,1.9999999999999996,2.41640909578379,0.752984974297048,0,0,0
AHNAK2,Q8IVF2|Q8IVF2-3,"Protein AHNAK2, Isoform 3 of Protein AHNAK2",Phospho,A431,up,None,30 min,1,2.0000000000086877,3.24737121518349,0.888382820532059,2.0000000000086877,3.24737121518349,0.888382820532059,2.0000000000086877,3.24737121518349,0.888382820532059,2.0000000000086877,3.24737121518349,0.888382820532059,0,0,0
CBL,P22681,E3 ubiquitin-protein ligase CBL,Phospho,K562,down,None,30 min,3,6.616509273195522,0.259384226523202,0.987912342483463,6.522276420256511,0.0397689000014372,0.956547693284257,6.55950491071517,0.12486906129550922,0.9760500638025897,6.539729038693479,0.0754540573618885,0.983690155640049,0.050132539123009426,0.11785204652926122,0.017020974041191694
CASS4,Q9NQ75|Q9NQ75-2,"Cas scaffolding protein family member 4, Isoform 2 of Cas scaffolding protein family member 4",Phospho,K562,down,None,30 min,1,6.855758323828392,0.123968748845527,0.967017024299007,6.855758323828392,0.123968748845527,0.967017024299007,6.855758323828392,0.123968748845527,0.967017024299007,6.855758323828392,0.123968748845527,0.967017024299007,0,0,0
GTF3C1,Q12789|Q12789-3,"General transcription factor 3C polypeptide 1, Isoform 2 of General transcription factor 3C polypeptide 1",Phospho,A431,down,None,30 min,1,5.122414762474462,0.485618016038499,0.770755292026411,5.122414762474462,0.485618016038499,0.770755292026411,5.122414762474462,0.485618016038499,0.770755292026411,5.122414762474462,0.485618016038499,0.770755292026411,0,0,0
MELK,Q14680,Maternal embryonic leucine zipper kinase,Phospho,A431,up,None,30 min,1,5.498229888478605,2.31897566393112,0.956382075794869,5.498229888478605,2.31897566393112,0.956382075794869,5.498229888478605,2.31897566393112,0.956382075794869,5.498229888478605,2.31897566393112,0.956382075794869,0,0,0
DOCK7,Q96N67|Q96N67-2|Q96N67-3|Q96N67-4|Q96N67-5|Q96N67-6,"Dedicator of cytokinesis protein 7, Isoform 2 of Dedicator of cytokinesis protein 7, Isoform 3 of Dedicator of cytokinesis protein 7, Isoform 4 of Dedicator of cytokinesis protein 7, Isoform 5 of Dedicator of cytokinesis protein 7, Isoform 6 of Dedicator of cytokinesis protein 7",Phospho,A431,up,None,30 min,1,5.631435400158046,2.19862475737433,0.914416528050884,5.631435400158046,2.19862475737433,0.914416528050884,5.631435400158046,2.19862475737433,0.914416528050884,5.631435400158046,2.19862475737433,0.914416528050884,0,0,0
SRSF2,Q01130,Serine/arginine-rich splicing factor 2,Phospho,A431,down,None,30 min,5,8.506931515964265,0.488532774519747,0.932619749972437,7.738869886573191,0.3346111408207,0.88465858715423,8.199255136106206,0.4195461596732624,0.9173941585089253,8.153677477346621,0.440162566059087,0.920770661342583,0.317862986927186,0.0662731815239137,0.019309629560044495
ERF,P50548,ETS domain-containing transcription factor ERF,Phospho,K562,down,None,30 min,1,6.1017333124001345,0.482299434022171,0.800764945827301,6.1017333124001345,0.482299434022171,0.800764945827301,6.1017333124001345,0.482299434022171,0.800764945827301,6.1017333124001345,0.482299434022171,0.800764945827301,0,0,0
MAPK3,P27361|P27361-2|P27361-3,"Mitogen-activated protein kinase 3, Isoform 2 of Mitogen-activated protein kinase 3, Isoform 3 of Mitogen-activated protein kinase 3",Phospho,A431,up,None,30 min,1,5.474789884304638,4.87353225575747,0.989899623523298,5.474789884304638,4.87353225575747,0.989899623523298,5.474789884304638,4.87353225575747,0.989899623523298,5.474789884304638,4.87353225575747,0.989899623523298,0,0,0
KANK2,Q63ZY3|Q63ZY3-2|Q63ZY3-3,"KN motif and ankyrin repeat domain-containing protein 2, Isoform 2 of KN motif and ankyrin repeat domain-containing protein 2, Isoform 3 of KN motif and ankyrin repeat domain-containing protein 2",Phospho,A431,up,None,30 min,1,2.153283416547986,2.07758753741187,0.966558933813864,2.153283416547986,2.07758753741187,0.966558933813864,2.153283416547986,2.07758753741187,0.966558933813864,2.153283416547986,2.07758753741187,0.966558933813864,0,0,0
"ABL1, ABL2",P00519|P00519-2|P42684|P42684-10|P42684-2|P42684-3|P42684-4|P42684-5|P42684-6|P42684-7|P42684-8|P42684-9,"Tyrosine-protein kinase ABL1, Isoform IB of Tyrosine-protein kinase ABL1, Abelson tyrosine-protein kinase 2, Isoform 10 of Abelson tyrosine-protein kinase 2, Isoform IA of Abelson tyrosine-protein kinase 2, Isoform IC of Abelson tyrosine-protein kinase 2, Isoform 4 of Abelson tyrosine-protein kinase 2, Isoform 5 of Abelson tyrosine-protein kinase 2, Isoform 6 of Abelson tyrosine-protein kinase 2, Isoform 7 of Abelson tyrosine-protein kinase 2, Isoform 8 of Abelson tyrosine-protein kinase 2, Isoform 9 of Abelson tyrosine-protein kinase 2",Phospho,K562,down,None,30 min,2,6.936599401924898,0.376900874222182,0.994911306000508,6.173129346831139,0.233817802296369,0.948133259680276,6.554864374378019,0.3053593382592755,0.971522282840392,6.554864374378019,0.3053593382592755,0.971522282840392,0.5398548531896639,0.1011750104317449,0.03307707376369453
HBS1L,Q9Y450-2,Isoform 2 of HBS1-like protein,Phospho,A431,up,None,30 min,1,5.295077846820128,2.69730895909276,0.974688679973842,5.295077846820128,2.69730895909276,0.974688679973842,5.295077846820128,2.69730895909276,0.974688679973842,5.295077846820128,2.69730895909276,0.974688679973842,0,0,0
RDBP,P18615,Negative elongation factor E,Phospho,K562,up,None,30 min,1,2.0000000000104285,3.30338511942704,0.723969532984171,2.0000000000104285,3.30338511942704,0.723969532984171,2.0000000000104285,3.30338511942704,0.723969532984171,2.0000000000104285,3.30338511942704,0.723969532984171,0,0,0
KIF2A,O00139|O00139-1|O00139-2|O00139-4,"Kinesin-like protein KIF2A, Isoform 1 of Kinesin-like protein KIF2A, Isoform 2 of Kinesin-like protein KIF2A, Isoform 4 of Kinesin-like protein KIF2A",Phospho,A431,up,None,30 min,1,5.437907965658946,3.1082447486326,0.992670204908737,5.437907965658946,3.1082447486326,0.992670204908737,5.437907965658946,3.1082447486326,0.992670204908737,5.437907965658946,3.1082447486326,0.992670204908737,0,0,0
C1orf226,A1L170|A1L170-2,"Uncharacterized protein C1orf226, Isoform 2 of Uncharacterized protein C1orf226",Phospho,K562,up,None,30 min,1,5.712552590774461,2.12940738115965,0.984348639964953,5.712552590774461,2.12940738115965,0.984348639964953,5.712552590774461,2.12940738115965,0.984348639964953,5.712552590774461,2.12940738115965,0.984348639964953,0,0,0
SERBP1,Q8NC51|Q8NC51-2|Q8NC51-3|Q8NC51-4,"Plasminogen activator inhibitor 1 RNA-binding protein, Isoform 2 of Plasminogen activator inhibitor 1 RNA-binding protein, Isoform 3 of Plasminogen activator inhibitor 1 RNA-binding protein, Isoform 4 of Plasminogen activator inhibitor 1 RNA-binding protein",Phospho,A431,up,None,30 min,1,4.909509917183782,2.19508516923674,0.942941160853278,4.909509917183782,2.19508516923674,0.942941160853278,4.909509917183782,2.19508516923674,0.942941160853278,4.909509917183782,2.19508516923674,0.942941160853278,0,0,0
BOD1L1,Q8NFC6,Biorientation of chromosomes in cell division protein 1-like 1,Phospho,A431,up,None,30 min,1,2.000000000000897,2.85547260167796,0.814979740610675,2.000000000000897,2.85547260167796,0.814979740610675,2.000000000000897,2.85547260167796,0.814979740610675,2.000000000000897,2.85547260167796,0.814979740610675,0,0,0
IRF2BP2,Q7Z5L9|Q7Z5L9-2,"Interferon regulatory factor 2-binding protein 2, Isoform 2 of Interferon regulatory factor 2-binding protein 2",Phospho,A431,up,None,30 min,1,2.0000000000004112,2.38622800177561,0.923449403550402,2.0000000000004112,2.38622800177561,0.923449403550402,2.0000000000004112,2.38622800177561,0.923449403550402,2.0000000000004112,2.38622800177561,0.923449403550402,0,0,0
ANKZF1,Q9H8Y5,Ankyrin repeat and zinc finger domain-containing protein 1,Phospho,A431,up,None,30 min,1,5.476830113742823,2.02106219153531,0.974567133502308,5.476830113742823,2.02106219153531,0.974567133502308,5.476830113742823,2.02106219153531,0.974567133502308,5.476830113742823,2.02106219153531,0.974567133502308,0,0,0
RAVER1,Q8IY67-2,Isoform 2 of Ribonucleoprotein PTB-binding 1,Phospho,K562,down,None,30 min,1,6.986827398265856,0.204854327247129,0.994154752709465,6.986827398265856,0.204854327247129,0.994154752709465,6.986827398265856,0.204854327247129,0.994154752709465,6.986827398265856,0.204854327247129,0.994154752709465,0,0,0
REPS1,Q96D71|Q96D71-2|Q96D71-3,"RalBP1-associated Eps domain-containing protein 1, Isoform 2 of RalBP1-associated Eps domain-containing protein 1, Isoform 3 of RalBP1-associated Eps domain-containing protein 1",Phospho,A431,up,None,30 min,1,5.420237265272915,2.55614263274886,0.934241792535583,5.420237265272915,2.55614263274886,0.934241792535583,5.420237265272915,2.55614263274886,0.934241792535583,5.420237265272915,2.55614263274886,0.934241792535583,0,0,0
LRRC41,Q15345|Q15345-3,"Leucine-rich repeat-containing protein 41, Isoform 3 of Leucine-rich repeat-containing protein 41",Phospho,A431,up,None,30 min,1,5.411492462278924,2.24008395785468,0.957855315612698,5.411492462278924,2.24008395785468,0.957855315612698,5.411492462278924,2.24008395785468,0.957855315612698,5.411492462278924,2.24008395785468,0.957855315612698,0,0,0
ARHGAP35,Q9NRY4|Q9NRY4-2,"Rho GTPase-activating protein 35, Isoform 2 of Rho GTPase-activating protein 35",Phospho,A431,up,None,30 min,1,5.450010283654469,2.08181199856913,0.9272143451872,5.450010283654469,2.08181199856913,0.9272143451872,5.450010283654469,2.08181199856913,0.9272143451872,5.450010283654469,2.08181199856913,0.9272143451872,0,0,0
SOGA1,O94964|O94964-2|O94964-3,"Protein SOGA1, Isoform 2 of Protein SOGA1, Isoform 3 of Protein SOGA1",Phospho,A431,up,None,30 min,1,9.716861408744428,2.72408099785911,0.702707682822714,9.716861408744428,2.72408099785911,0.702707682822714,9.716861408744428,2.72408099785911,0.702707682822714,9.716861408744428,2.72408099785911,0.702707682822714,0,0,0
GRB2,P62993|P62993-2,"Growth factor receptor-bound protein 2, Isoform 2 of Growth factor receptor-bound protein 2",Phospho,K562,down,None,30 min,1,6.641596013279223,0,0.910492676402905,6.641596013279223,0,0.910492676402905,6.641596013279223,0,0.910492676402905,6.641596013279223,0,0.910492676402905,0,0,0
JMJD1C,Q15652|Q15652-2|Q15652-3,"Probable JmjC domain-containing histone demethylation protein 2C, Isoform 2 of Probable JmjC domain-containing histone demethylation protein 2C, Isoform 3 of Probable JmjC domain-containing histone demethylation protein 2C",Phospho,K562,up,None,30 min,1,6.3196338053748295,2.48333873641115,0.839150893679697,6.3196338053748295,2.48333873641115,0.839150893679697,6.3196338053748295,2.48333873641115,0.839150893679697,6.3196338053748295,2.48333873641115,0.839150893679697,0,0,0
C11orf46,Q8N8R7,ARF7 effector protein,Phospho,A431,up,None,30 min,1,5.704932052233156,24.5521073081086,0.994157736902917,5.704932052233156,24.5521073081086,0.994157736902917,5.704932052233156,24.5521073081086,0.994157736902917,5.704932052233156,24.5521073081086,0.994157736902917,0,0,0
INPPL1,O15357|O15357-2,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2, Isoform 2 of Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2",Phospho,K562,down,None,30 min,8,6.696340929654993,0.237230983707518,0.987456257677519,6.0847256333456095,0.0709975521004805,0.88359505266857,6.333867360804678,0.14061513560088185,0.9566480374056591,6.278077298818824,0.139985797258353,0.9682872539796266,0.24763808905870213,0.05640915482132094,0.034249055374369126
MKL2,Q9ULH7|Q9ULH7-2|Q9ULH7-3|Q9ULH7-4,"MKL/myocardin-like protein 2, Isoform 2 of MKL/myocardin-like protein 2, Isoform 3 of MKL/myocardin-like protein 2, Isoform 4 of MKL/myocardin-like protein 2",Phospho,A431,up,None,30 min,2,5.454537252017468,4.76499232945787,0.986467636854344,5.347795988389165,2.79851897438322,0.894393113051427,5.401166620203316,3.781755651920545,0.9404303749528855,5.401166620203316,3.781755651920545,0.9404303749528855,0.07547747134399477,1.3905066443959466,0.06510652015556481
PTPN11,Q06124|Q06124-2,"Tyrosine-protein phosphatase non-receptor type 11, Isoform 2 of Tyrosine-protein phosphatase non-receptor type 11",Phospho,K562,down,None,30 min,1,6.578667056805809,0.136926162857181,0.979973041807227,6.578667056805809,0.136926162857181,0.979973041807227,6.578667056805809,0.136926162857181,0.979973041807227,6.578667056805809,0.136926162857181,0.979973041807227,0,0,0
GAB1,Q13480|Q13480-2,"GRB2-associated-binding protein 1, Isoform 2 of GRB2-associated-binding protein 1",Phospho,K562,down,None,30 min,1,6.796718187926107,0.112997502703644,0.994405511731323,6.796718187926107,0.112997502703644,0.994405511731323,6.796718187926107,0.112997502703644,0.994405511731323,6.796718187926107,0.112997502703644,0.994405511731323,0,0,0
ENSA,O43768|O43768-2|O43768-3|O43768-4|O43768-5|O43768-6|O43768-7,"Alpha-endosulfine, Isoform 2 of Alpha-endosulfine, Isoform 3 of Alpha-endosulfine, Isoform 4 of Alpha-endosulfine, Isoform 5 of Alpha-endosulfine, Isoform 6 of Alpha-endosulfine, Isoform 7 of Alpha-endosulfine",Phospho,A431,up,None,30 min,2,5.895963363472033,2.99179340485987,0.921738422592662,5.558646309787776,2.29544550796167,0.920564617560554,5.727304836629905,2.64361945641077,0.921151520076608,5.727304836629905,2.64361945641077,0.921151520076608,0.2385191760700049,0.4923923199617079,0.0008300054979944675
PRKAR2A,P13861,cAMP-dependent protein kinase type II-alpha regulatory subunit,Phospho,A431,down,None,30 min,2,7.831503580945413,0.498893293146793,0.889242692874345,7.4679285005272975,0.487660460886403,0.748973490441663,7.649716040736355,0.493276877016598,0.819108091658004,7.649716040736355,0.493276877016598,0.819108091658004,0.25708640483409395,0.007942811863252753,0.099185304231778
SON,P18583|P18583-10|P18583-2|P18583-3|P18583-4|P18583-5|P18583-6|P18583-7|P18583-9,"Protein SON, Isoform J of Protein SON, Isoform A of Protein SON, Isoform B of Protein SON, Isoform C of Protein SON, Isoform D of Protein SON, Isoform E of Protein SON, Isoform G of Protein SON, Isoform I of Protein SON",Phospho,A431,down,None,30 min,1,6.587276119897662,0.42163288411727,0.826686513788493,6.587276119897662,0.42163288411727,0.826686513788493,6.587276119897662,0.42163288411727,0.826686513788493,6.587276119897662,0.42163288411727,0.826686513788493,0,0,0
KDM3B,Q7LBC6,Lysine-specific demethylase 3B,Phospho,A431,up,None,30 min,2,5.357095852863551,2.28602149430293,0.934828612293234,4.981639035285864,2.2152785792887,0.859569814903877,5.169367444074707,2.250650036795815,0.8971992135985555,5.169367444074707,2.250650036795815,0.8971992135985555,0.26548806175190215,0.050022794927465516,0.0532160059779588
ACSM2A,Q08AH3,"Acyl-coenzyme A synthetase ACSM2A, mitochondrial",Phospho,A431,down,None,30 min,1,7.458180656691756,0.378599769140515,0.807874861801618,7.458180656691756,0.378599769140515,0.807874861801618,7.458180656691756,0.378599769140515,0.807874861801618,7.458180656691756,0.378599769140515,0.807874861801618,0,0,0
UBE2O,Q9C0C9,Ubiquitin-conjugating enzyme E2 O,Phospho,A431,down,None,30 min,1,5.214164484725039,0.374581954281729,0.91968894397276,5.214164484725039,0.374581954281729,0.91968894397276,5.214164484725039,0.374581954281729,0.91968894397276,5.214164484725039,0.374581954281729,0.91968894397276,0,0,0
