Gene Name,Uniprot,Protein Name,Modification Type,Cell Line,Regulation,Combination Treatment,Duration,# Curves,Max -Log10(EC50),Max Fold Change,Max R²,Min -Log10(EC50),Min Fold Change,Min R²,Average -Log10(EC50),Average Fold Change,Average R²,Median -Log10(EC50),Median Fold Change,Median R²,-Log10(EC50) Standard Dev.,Fold Change Standard Dev.,R² Standard Dev.
UBE4B,O95155|O95155-2,"Ubiquitin conjugation factor E4 B, Isoform 2 of Ubiquitin conjugation factor E4 B",Phospho,K562,up,None,30 min,1,2.0000000000000044,3.56641662711429,0.883696750505514,2.0000000000000044,3.56641662711429,0.883696750505514,2.0000000000000044,3.56641662711429,0.883696750505514,2.0000000000000044,3.56641662711429,0.883696750505514,0,0,0
THRAP3,Q9Y2W1,Thyroid hormone receptor-associated protein 3,Phospho,K562,up,None,30 min,2,7.354226607962179,2.98581203124206,0.9825131117072,7.209114106239395,2.36163839469404,0.978842888618542,7.281670357100786,2.67372521296805,0.980678000162871,7.281670357100786,2.67372521296805,0.980678000162871,0.10261003400312567,0.4413574110409727,0.0025952396344575447
NIPBL,Q6KC79|Q6KC79-2|Q6KC79-3,"Nipped-B-like protein, Isoform 2 of Nipped-B-like protein, Isoform 3 of Nipped-B-like protein",Phospho,K562,up,None,30 min,1,7.668639471003547,2.57408093922698,0.926595911167145,7.668639471003547,2.57408093922698,0.926595911167145,7.668639471003547,2.57408093922698,0.926595911167145,7.668639471003547,2.57408093922698,0.926595911167145,0,0,0
ZFC3H1,O60293|O60293-2,"Zinc finger C3H1 domain-containing protein, Isoform 2 of Zinc finger C3H1 domain-containing protein",Phospho,K562,up,None,30 min,2,7.095427120539837,2.43106714295874,0.94796785395344,7.059358574043486,2.23813504897169,0.94489279923012,7.077392847291661,2.334601095965215,0.94643032659178,7.077392847291661,2.334601095965215,0.94643032659178,0.025504313815111805,0.1364235919667634,0.002174392047379203
AGAP1,Q9UPQ3|Q9UPQ3-2,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1, Isoform 2 of Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1",Phospho,K562,up,None,30 min,1,7.838807422574577,2.56321172849928,0.757599165178391,7.838807422574577,2.56321172849928,0.757599165178391,7.838807422574577,2.56321172849928,0.757599165178391,7.838807422574577,2.56321172849928,0.757599165178391,0,0,0
ZC3H18,Q86VM9|Q86VM9-2,"Zinc finger CCCH domain-containing protein 18, Isoform 2 of Zinc finger CCCH domain-containing protein 18",Phospho,K562,up,None,30 min,1,7.363806976654104,2.00304118711166,0.904767572048396,7.363806976654104,2.00304118711166,0.904767572048396,7.363806976654104,2.00304118711166,0.904767572048396,7.363806976654104,2.00304118711166,0.904767572048396,0,0,0
RDBP,P18615,Negative elongation factor E,Phospho,K562,up,None,30 min,1,7.6493168930774385,4.02091834471412,0.897792432786067,7.6493168930774385,4.02091834471412,0.897792432786067,7.6493168930774385,4.02091834471412,0.897792432786067,7.6493168930774385,4.02091834471412,0.897792432786067,0,0,0
OGT,O15294,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,Phospho,K562,up,None,30 min,1,7.274445663420024,2.51162759336086,0.9180502456785,7.274445663420024,2.51162759336086,0.9180502456785,7.274445663420024,2.51162759336086,0.9180502456785,7.274445663420024,2.51162759336086,0.9180502456785,0,0,0
ARAF,P10398,Serine/threonine-protein kinase A-Raf,Phospho,K562,down,None,30 min,1,5.264801663063691,0.454882689170532,0.72581911774687,5.264801663063691,0.454882689170532,0.72581911774687,5.264801663063691,0.454882689170532,0.72581911774687,5.264801663063691,0.454882689170532,0.72581911774687,0,0,0
TIPIN,Q9BVW5,TIMELESS-interacting protein,Phospho,K562,up,None,30 min,1,7.491140868109956,2.44773991139652,0.89740523226884,7.491140868109956,2.44773991139652,0.89740523226884,7.491140868109956,2.44773991139652,0.89740523226884,7.491140868109956,2.44773991139652,0.89740523226884,0,0,0
NBN,O60934,Nibrin,Phospho,K562,up,None,30 min,1,7.243552347232098,2.71820995411261,0.946877691645351,7.243552347232098,2.71820995411261,0.946877691645351,7.243552347232098,2.71820995411261,0.946877691645351,7.243552347232098,2.71820995411261,0.946877691645351,0,0,0
ZMYM4,Q5VZL5|Q5VZL5-2|Q5VZL5-3|Q5VZL5-4,"Zinc finger MYM-type protein 4, Isoform 2 of Zinc finger MYM-type protein 4, Isoform 3 of Zinc finger MYM-type protein 4, Isoform 4 of Zinc finger MYM-type protein 4",Phospho,K562,up,None,30 min,1,7.434581989000204,3.05800821745955,0.939155903449683,7.434581989000204,3.05800821745955,0.939155903449683,7.434581989000204,3.05800821745955,0.939155903449683,7.434581989000204,3.05800821745955,0.939155903449683,0,0,0
