Gene Name,Uniprot,Protein Name,Modification Type,Cell Line,Regulation,Combination Treatment,Duration,# Curves,Max -Log10(EC50),Max Fold Change,Max R²,Min -Log10(EC50),Min Fold Change,Min R²,Average -Log10(EC50),Average Fold Change,Average R²,Median -Log10(EC50),Median Fold Change,Median R²,-Log10(EC50) Standard Dev.,Fold Change Standard Dev.,R² Standard Dev.
MAP7,Q14244|Q14244-2|Q14244-3|Q14244-4|Q14244-5,"Ensconsin, Isoform 2 of Ensconsin, Isoform 3 of Ensconsin, Isoform 4 of Ensconsin, Isoform 5 of Ensconsin",Phospho,HELA013,up,None,4 h,7,4.668309911000001,3.577209124,0.97979331,0.9999999999999998,2.100498331,0.917543632,2.8068988884285715,2.733553466714286,0.9571278362857143,3.506122501,2.864051181,0.96184242,1.6576063908189973,0.5102148170343994,0.020999298185300042
METTL16,Q86W50,Methyltransferase-like protein 16,Phospho,HELA013,up,None,4 h,1,4.258987395,4.039979434,0.990843648,4.258987395,4.039979434,0.990843648,4.258987395,4.039979434,0.990843648,4.258987395,4.039979434,0.990843648,0,0,0
NCAPD2,Q15021,Condensin complex subunit 1,Phospho,HELA013,down,None,4 h,1,4.266510518999999,0.28323247,0.934047706,4.266510518999999,0.28323247,0.934047706,4.266510518999999,0.28323247,0.934047706,4.266510518999999,0.28323247,0.934047706,0,0,0
HMMR,O75330|O75330-2|O75330-3,"Hyaluronan mediated motility receptor, Isoform 2 of Hyaluronan mediated motility receptor, Isoform 3 of Hyaluronan mediated motility receptor",Phospho,HELA013,down,None,4 h,1,4.270101409999999,0.308875243,0.91123016,4.270101409999999,0.308875243,0.91123016,4.270101409999999,0.308875243,0.91123016,4.270101409999999,0.308875243,0.91123016,0,0,0
"RANBP2, RGPD1, RGPD2, RGPD3, RGPD4, RGPD5, RGPD8",P49792|P0DJD0|P0DJD1|A6NKT7|Q7Z3J3|Q7Z3J3-2|Q99666|Q99666-2|O14715,"E3 SUMO-protein ligase RanBP2, RANBP2-like and GRIP domain-containing protein 1, RANBP2-like and GRIP domain-containing protein 2, RanBP2-like and GRIP domain-containing protein 3, RanBP2-like and GRIP domain-containing protein 4, Isoform 2 of RanBP2-like and GRIP domain-containing protein 4, RANBP2-like and GRIP domain-containing protein 5/6, Isoform 2 of RANBP2-like and GRIP domain-containing protein 5/6, RANBP2-like and GRIP domain-containing protein 8",Phospho,HELA013,down,None,4 h,1,4.037728720999999,0.41487974,0.857446171,4.037728720999999,0.41487974,0.857446171,4.037728720999999,0.41487974,0.857446171,4.037728720999999,0.41487974,0.857446171,0,0,0
SNRNP40,Q96DI7,U5 small nuclear ribonucleoprotein 40 kDa protein,Acetyl,HELA013,up,None,4 h,1,0.9999999999999998,2.338061681,0.870819975,0.9999999999999998,2.338061681,0.870819975,0.9999999999999998,2.338061681,0.870819975,0.9999999999999998,2.338061681,0.870819975,0,0,0
UPF3B,Q9BZI7|Q9BZI7-2,"Regulator of nonsense transcripts 3B, Isoform 2 of Regulator of nonsense transcripts 3B",Phospho,HELA013,up,None,4 h,1,0.9999999999999998,3.584146636,0.908179146,0.9999999999999998,3.584146636,0.908179146,0.9999999999999998,3.584146636,0.908179146,0.9999999999999998,3.584146636,0.908179146,0,0,0
TBC1D4,O60343|O60343-2|O60343-3,"TBC1 domain family member 4, Isoform 2 of TBC1 domain family member 4, Isoform 3 of TBC1 domain family member 4",Phospho,HELA013,up,None,4 h,1,3.0524784119999997,2.66822746,0.779026512,3.0524784119999997,2.66822746,0.779026512,3.0524784119999997,2.66822746,0.779026512,3.0524784119999997,2.66822746,0.779026512,0,0,0
USP24,Q9UPU5,Ubiquitin carboxyl-terminal hydrolase 24,Phospho,HELA013,up,None,4 h,1,0.9999999999999998,2.080869971,0.760650993,0.9999999999999998,2.080869971,0.760650993,0.9999999999999998,2.080869971,0.760650993,0.9999999999999998,2.080869971,0.760650993,0,0,0
NDRG1,Q92597,Protein NDRG1,Phospho,HELA013,down,None,4 h,2,4.233796214999999,0.49812767,0.836704172,3.797234313999999,0.460634127,0.82455508,4.015515264499999,0.4793808985,0.830629626,4.015515264499999,0.4793808985,0.830629626,0.30869588060479003,0.026511938506009403,0.008590705338459256
AHCYL2,Q96HN2|Q96HN2-2,"Putative adenosylhomocysteinase 3, Isoform 2 of Putative adenosylhomocysteinase 3",Phospho,HELA013,down,None,4 h,1,3.9650316699999997,0.324247179,0.803065418,3.9650316699999997,0.324247179,0.803065418,3.9650316699999997,0.324247179,0.803065418,3.9650316699999997,0.324247179,0.803065418,0,0,0
WAC,Q9BTA9|Q9BTA9-2|Q9BTA9-5,"WW domain-containing adapter protein with coiled-coil, Isoform 2 of WW domain-containing adapter protein with coiled-coil, Isoform 4 of WW domain-containing adapter protein with coiled-coil",Phospho,HELA013,down,None,4 h,1,3.987397902999999,0.47137345,0.887441922,3.987397902999999,0.47137345,0.887441922,3.987397902999999,0.47137345,0.887441922,3.987397902999999,0.47137345,0.887441922,0,0,0
RTF1,Q92541,RNA polymerase-associated protein RTF1 homolog,Phospho,HELA013,down,None,4 h,1,4.06770456,0.482424883,0.731654466,4.06770456,0.482424883,0.731654466,4.06770456,0.482424883,0.731654466,4.06770456,0.482424883,0.731654466,0,0,0
SF3B2,Q13435,Splicing factor 3B subunit 2,Phospho,HELA013,up,None,4 h,2,1.4628669679999997,2.391655656,0.952450795,0.9999999999999998,2.232194524,0.9115311,1.2314334839999996,2.31192509,0.9319909475,1.2314334839999996,2.31192509,0.9319909475,0.3272963718600567,0.11275604777288341,0.028934593818585208
"PDE4A, PDE4B, PDE4C, PDE4D",P27815|P27815-2|P27815-6|P27815-7|Q07343|Q07343-3|Q08493|Q08493-2|Q08493-3|Q08499|Q08499-10|Q08499-11|Q08499-12|Q08499-2|Q08499-6|Q08499-7|Q08499-9,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A, Isoform 2 of cAMP-specific 3',5'-cyclic phosphodiesterase 4A, Isoform 6 of cAMP-specific 3',5'-cyclic phosphodiesterase 4A, Isoform 7 of cAMP-specific 3',5'-cyclic phosphodiesterase 4A, cAMP-specific 3',5'-cyclic phosphodiesterase 4B, Isoform PDE4B3 of cAMP-specific 3',5'-cyclic phosphodiesterase 4B, cAMP-specific 3',5'-cyclic phosphodiesterase 4C, Isoform PDE4C2 of cAMP-specific 3',5'-cyclic phosphodiesterase 4C, Isoform PDE4C3 of cAMP-specific 3',5'-cyclic phosphodiesterase 4C, cAMP-specific 3',5'-cyclic phosphodiesterase 4D, Isoform 9 of cAMP-specific 3',5'-cyclic phosphodiesterase 4D, Isoform 7 of cAMP-specific 3',5'-cyclic phosphodiesterase 4D, Isoform 12 of cAMP-specific 3',5'-cyclic phosphodiesterase 4D, Isoform 3 of cAMP-specific 3',5'-cyclic phosphodiesterase 4D, Isoform 5 of cAMP-specific 3',5'-cyclic phosphodiesterase 4D, Isoform N3 of cAMP-specific 3',5'-cyclic phosphodiesterase 4D, Isoform 8 of cAMP-specific 3',5'-cyclic phosphodiesterase 4D",Phospho,HELA013,up,None,4 h,1,4.507032983999999,2.351378082,0.958661226,4.507032983999999,2.351378082,0.958661226,4.507032983999999,2.351378082,0.958661226,4.507032983999999,2.351378082,0.958661226,0,0,0
NACC1,Q96RE7,Nucleus accumbens-associated protein 1,Acetyl,HELA013,up,None,4 h,1,7.113355704999998,2.733191571,0.71122473,7.113355704999998,2.733191571,0.71122473,7.113355704999998,2.733191571,0.71122473,7.113355704999998,2.733191571,0.71122473,0,0,0
THRAP3,Q9Y2W1,Thyroid hormone receptor-associated protein 3,Phospho,HELA013,up,None,4 h,6,4.259567590999999,8.381756975,0.994598528,4.226169395,3.995559952,0.980832802,4.249915196,5.673352099166667,0.990411172,4.2534115955,5.708593118,0.9930628054999999,0.012075426078112211,1.5863587576740168,0.005447136197944109
MCM2,P49736,DNA replication licensing factor MCM2,Phospho,HELA013,up,None,4 h,1,1.4937533559999996,2.238141049,0.88601231,1.4937533559999996,2.238141049,0.88601231,1.4937533559999996,2.238141049,0.88601231,1.4937533559999996,2.238141049,0.88601231,0,0,0
SMARCC1,Q92922,SWI/SNF complex subunit SMARCC1,Phospho,HELA013,down,None,4 h,2,3.9556102330000003,0.487226634,0.752100909,3.921322295,0.466780786,0.708430471,3.938466264,0.47700370999999997,0.73026569,3.938466264,0.47700370999999997,0.73026569,0.024245233472704117,0.014457397767909422,0.030879662847186753
DAP,P51397,Death-associated protein 1,Phospho,HELA013,down,None,4 h,1,4.903943433000001,0.148810022,0.700020927,4.903943433000001,0.148810022,0.700020927,4.903943433000001,0.148810022,0.700020927,4.903943433000001,0.148810022,0.700020927,0,0,0
MARCKS,P29966,Myristoylated alanine-rich C-kinase substrate,Phospho,HELA013,down,None,4 h,4,4.568446526999999,0.482513317,0.859293283,3.640819850999999,0.273557804,0.792999243,4.065623785999999,0.40521808724999997,0.83139030925,4.026614382999998,0.43240061399999996,0.8366343555,0.38467397376512186,0.09734088187981693,0.028368064998951812
MCM3,P25205,DNA replication licensing factor MCM3,Phospho,HELA013,down,None,4 h,1,3.9110311789999983,0.473467655,0.888471836,3.9110311789999983,0.473467655,0.888471836,3.9110311789999983,0.473467655,0.888471836,3.9110311789999983,0.473467655,0.888471836,0,0,0
DYNC1LI1,Q9Y6G9,Cytoplasmic dynein 1 light intermediate chain 1,Phospho,HELA013,down,None,4 h,4,4.170191638999999,0.379251595,0.939573639,4.089593947,0.282652282,0.822320662,4.136544829499999,0.34466437349999995,0.8658270509999999,4.143196865999999,0.3583768085,0.8507069515000001,0.03390040155549033,0.043287747358740414,0.050964740868061686
SYBU,Q9NX95|Q9NX95-3|Q9NX95-4,"Syntabulin, Isoform 3 of Syntabulin, Isoform 4 of Syntabulin",Phospho,HELA013,up,None,4 h,1,4.262116169,2.102258,0.97281545,4.262116169,2.102258,0.97281545,4.262116169,2.102258,0.97281545,4.262116169,2.102258,0.97281545,0,0,0
IK,Q13123,Protein Red,Phospho,HELA013,down,None,4 h,1,4.270373644999999,0.365292325,0.893829217,4.270373644999999,0.365292325,0.893829217,4.270373644999999,0.365292325,0.893829217,4.270373644999999,0.365292325,0.893829217,0,0,0
TROVE2,P10155|P10155-2,"60 kDa SS-A/Ro ribonucleoprotein, Isoform Short of 60 kDa SS-A/Ro ribonucleoprotein",Phospho,HELA013,up,None,4 h,2,4.26039021,4.433399699,0.985752466,4.259455106,3.8933348,0.981969245,4.259922658,4.1633672495,0.9838608555,4.259922658,4.1633672495,0.9838608555,0.0006612183795145617,0.3818835523637281,0.0026751412238273146
CBX8,Q9HC52,Chromobox protein homolog 8,Acetyl,HELA013,up,None,4 h,1,6.104702215999999,2.837826792,0.915094317,6.104702215999999,2.837826792,0.915094317,6.104702215999999,2.837826792,0.915094317,6.104702215999999,2.837826792,0.915094317,0,0,0
UTP14A,Q9BVJ6|Q9BVJ6-2,"U3 small nucleolar RNA-associated protein 14 homolog A, Isoform 2 of U3 small nucleolar RNA-associated protein 14 homolog A",Phospho,HELA013,up,None,4 h,2,4.258419618,4.390831399,0.997971809,4.254784351,3.55921039,0.99277007,4.2566019845,3.9750208945,0.9953709395,4.2566019845,3.9750208945,0.9953709395,0.002570521947123636,0.5880448548410987,0.003678184920862597
SUPT6H,Q7KZ85-2,Isoform 2 of Transcription elongation factor SPT6,Phospho,HELA013,down,None,4 h,1,4.066350945999999,0.411863736,0.920989678,4.066350945999999,0.411863736,0.920989678,4.066350945999999,0.411863736,0.920989678,4.066350945999999,0.411863736,0.920989678,0,0,0
BAZ1A,Q9NRL2|Q9NRL2-2,"Bromodomain adjacent to zinc finger domain protein 1A, Isoform 2 of Bromodomain adjacent to zinc finger domain protein 1A",Phospho,HELA013,down,None,4 h,1,4.379333523,0.443103396,0.934573167,4.379333523,0.443103396,0.934573167,4.379333523,0.443103396,0.934573167,4.379333523,0.443103396,0.934573167,0,0,0
PPP2R5E,Q16537,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform,Phospho,HELA013,down,None,4 h,1,4.555526887999998,0.256712958,0.829456922,4.555526887999998,0.256712958,0.829456922,4.555526887999998,0.256712958,0.829456922,4.555526887999998,0.256712958,0.829456922,0,0,0
PAICS,P22234|P22234-2,"Multifunctional protein ADE2, Isoform 2 of Multifunctional protein ADE2",Phospho,HELA013,down,None,4 h,2,4.126467814,0.405795013,0.955894951,4.077763438999999,0.39314148,0.901566836,4.1021156265,0.3994682465,0.9287308935,4.1021156265,0.3994682465,0.9287308935,0.03443919383595273,0.008947398990267775,0.03841577852558256
TFEB,P19484|P19484-2,"Transcription factor EB, Isoform 2 of Transcription factor EB",Phospho,HELA013,down,None,4 h,2,4.247869807999999,0.45360135,0.889387436,4.063228985,0.399350122,0.852324185,4.1555493965,0.426475736,0.8708558104999999,4.1555493965,0.426475736,0.8708558104999999,0.13056077802716415,0.038361411206497525,0.0262076761149191
CENPF,P49454,Centromere protein F,Phospho,HELA013,down,None,4 h,4,4.299099673999999,0.461836876,0.926996894,3.924389831999999,0.224078947,0.786743723,4.120390916249999,0.32896589649999997,0.88187118375,4.1290370795,0.3149738815,0.906872059,0.19194351379770128,0.10493791533140157,0.0645082326786953
RACGAP1,Q9H0H5,Rac GTPase-activating protein 1,Phospho,HELA013,down,None,4 h,2,4.123637619999999,0.362091582,0.831708723,3.8591453430000002,0.346049751,0.798842945,3.9913914815,0.3540706665,0.8152758339999999,3.9913914815,0.3540706665,0.8152758339999999,0.18702428263817025,0.01134328748274858,0.023239614492771697
GSK3B,P49841|P49841-2,"Glycogen synthase kinase-3 beta, Isoform 2 of Glycogen synthase kinase-3 beta",Phospho,HELA013,up,None,4 h,1,0.9999999999999998,2.370935592,0.961833768,0.9999999999999998,2.370935592,0.961833768,0.9999999999999998,2.370935592,0.961833768,0.9999999999999998,2.370935592,0.961833768,0,0,0
NUMA1,Q14980|Q14980-2,"Nuclear mitotic apparatus protein 1, Isoform 2 of Nuclear mitotic apparatus protein 1",Phospho,HELA013,down,None,4 h,2,4.263131596,0.483239956,0.896708561,3.835737731,0.329290858,0.821471418,4.0494346635,0.406265407,0.8590899894999999,4.0494346635,0.406265407,0.8590899894999999,0.30221310017902814,0.10885845115335237,0.05320069401240199
DDX31,Q9H8H2|Q9H8H2-2|Q9H8H2-3|Q9H8H2-4,"Probable ATP-dependent RNA helicase DDX31, Isoform 2 of Probable ATP-dependent RNA helicase DDX31, Isoform 3 of Probable ATP-dependent RNA helicase DDX31, Isoform 4 of Probable ATP-dependent RNA helicase DDX31",Acetyl,HELA013,up,None,4 h,2,7.077774515999999,4.188967173,0.940632464,7.012198248,3.169731163,0.898757003,7.044986381999999,3.679349168,0.9196947335000001,7.044986381999999,3.679349168,0.9196947335000001,0.0463694237877058,0.7207086943005199,0.029610422438412727
HTATSF1,O43719,HIV Tat-specific factor 1,Phospho,HELA013,down,None,4 h,1,4.650073135999999,0.362572661,0.860831961,4.650073135999999,0.362572661,0.860831961,4.650073135999999,0.362572661,0.860831961,4.650073135999999,0.362572661,0.860831961,0,0,0
PPP1R9B,Q96SB3,Neurabin-2,Phospho,HELA013,up,None,4 h,1,4.3857904109999994,2.041307399,0.827023294,4.3857904109999994,2.041307399,0.827023294,4.3857904109999994,2.041307399,0.827023294,4.3857904109999994,2.041307399,0.827023294,0,0,0
RPA1,P27694,Replication protein A 70 kDa DNA-binding subunit,Phospho,HELA013,down,None,4 h,1,3.9678321029999997,0.457456027,0.888264549,3.9678321029999997,0.457456027,0.888264549,3.9678321029999997,0.457456027,0.888264549,3.9678321029999997,0.457456027,0.888264549,0,0,0
LIMCH1,Q9UPQ0|Q9UPQ0-2|Q9UPQ0-3|Q9UPQ0-4|Q9UPQ0-5|Q9UPQ0-6|Q9UPQ0-8|Q9UPQ0-9,"LIM and calponin homology domains-containing protein 1, Isoform 2 of LIM and calponin homology domains-containing protein 1, Isoform 3 of LIM and calponin homology domains-containing protein 1, Isoform 4 of LIM and calponin homology domains-containing protein 1, Isoform 5 of LIM and calponin homology domains-containing protein 1, Isoform 6 of LIM and calponin homology domains-containing protein 1, Isoform 8 of LIM and calponin homology domains-containing protein 1, Isoform 9 of LIM and calponin homology domains-containing protein 1",Phospho,HELA013,down,None,4 h,1,4.377708046999999,0.335490559,0.725281047,4.377708046999999,0.335490559,0.725281047,4.377708046999999,0.335490559,0.725281047,4.377708046999999,0.335490559,0.725281047,0,0,0
NASP,P49321|P49321-3,"Nuclear autoantigenic sperm protein, Isoform 3 of Nuclear autoantigenic sperm protein",Phospho,HELA013,up,None,4 h,4,4.261081759999999,9.212426985,0.998869464,3.753620928,2.079502989,0.940015399,4.10458602275,5.2131850465,0.97960464825,4.2018207015,4.780405106,0.989766865,0.24051826145679503,3.0117524243883143,0.027326534108957655
CCT2,P78371|P78371-2,"T-complex protein 1 subunit beta, Isoform 2 of T-complex protein 1 subunit beta",Acetyl,HELA013,up,None,4 h,1,4.185491827999999,8.687982696,0.991686569,4.185491827999999,8.687982696,0.991686569,4.185491827999999,8.687982696,0.991686569,4.185491827999999,8.687982696,0.991686569,0,0,0
EMD,P50402,Emerin,Phospho,HELA013,down,None,4 h,1,4.024025734,0.482237072,0.941195308,4.024025734,0.482237072,0.941195308,4.024025734,0.482237072,0.941195308,4.024025734,0.482237072,0.941195308,0,0,0
MED24,O75448|O75448-2,"Mediator of RNA polymerase II transcription subunit 24, Isoform 2 of Mediator of RNA polymerase II transcription subunit 24",Phospho,HELA013,up,None,4 h,2,3.666245115,5.510521256,0.989095982,3.374501174999999,5.15430065,0.974437013,3.5203731449999998,5.332410953,0.9817664975,3.5203731449999998,5.332410953,0.9817664975,0.20629411834408198,0.2518860061009816,0.010365456385103437
CTTN,Q14247,Src substrate cortactin,Acetyl,HELA013,up,None,4 h,3,6.867365184,2.724688077,0.976633295,6.082088475999999,2.515317716,0.93734924,6.3774739003333325,2.6340475803333336,0.9522328703333333,6.182968040999999,2.662136948,0.942716076,0.427246151554439,0.10747439903647948,0.021301086242207928
HNRNPUL2,Q1KMD3,Heterogeneous nuclear ribonucleoprotein U-like protein 2,Phospho,HELA013,down,None,4 h,2,4.1418349789999995,0.491820969,0.894601671,3.8514481309999993,0.317477833,0.815269796,3.996641554999999,0.404649401,0.8549357335000001,3.996641554999999,0.404649401,0.8549357335000001,0.20533450938818726,0.12327921371892848,0.05609610677674354
PSIP1,O75475,PC4 and SFRS1-interacting protein,Phospho,HELA013,down,None,4 h,2,4.1689930749999995,0.473656625,0.945704123,3.155216722,0.342181419,0.743283681,3.6621048985,0.40791902199999996,0.844493902,3.6621048985,0.40791902199999996,0.844493902,0.7168481338128666,0.09296700972049825,0.14313286718897822
RACGAP1,Q9H0H5,Rac GTPase-activating protein 1,Phospho,HELA013,up,None,4 h,1,4.256769461,3.445907314,0.993979511,4.256769461,3.445907314,0.993979511,4.256769461,3.445907314,0.993979511,4.256769461,3.445907314,0.993979511,0,0,0
NUP153,P49790,Nuclear pore complex protein Nup153,Phospho,HELA013,down,None,4 h,5,4.170501635,0.436772937,0.961706935,3.9671072739999986,0.281367332,0.819784677,4.0678591941999995,0.36113762540000005,0.895815303,4.046665513,0.368977386,0.897387644,0.09815466190093497,0.05898396799958231,0.06105654396115009
SH3BP1,Q9Y3L3,SH3 domain-binding protein 1,Phospho,HELA013,up,None,4 h,1,4.236316846,5.336501888,0.9891225,4.236316846,5.336501888,0.9891225,4.236316846,5.336501888,0.9891225,4.236316846,5.336501888,0.9891225,0,0,0
ATF7,P17544|P17544-2|P17544-3|P17544-4|P17544-5|P17544-6,"Cyclic AMP-dependent transcription factor ATF-7, Isoform 1 of Cyclic AMP-dependent transcription factor ATF-7, Isoform 2 of Cyclic AMP-dependent transcription factor ATF-7, Isoform 4 of Cyclic AMP-dependent transcription factor ATF-7, Isoform 5 of Cyclic AMP-dependent transcription factor ATF-7, Isoform 6 of Cyclic AMP-dependent transcription factor ATF-7",Phospho,HELA013,up,None,4 h,1,4.247475158,4.349562458,0.955050807,4.247475158,4.349562458,0.955050807,4.247475158,4.349562458,0.955050807,4.247475158,4.349562458,0.955050807,0,0,0
DDX21,Q9NR30,Nucleolar RNA helicase 2,Phospho,HELA013,down,None,4 h,3,4.318697722999999,0.301396013,0.898294643,4.243640590999999,0.254827101,0.807416672,4.276302159333333,0.27795675933333336,0.8633755293333333,4.266568164,0.277647164,0.884415273,0.03846370061341404,0.023285999617125127,0.04895614888283689
"GCOM2, POLR2M",Q9BZD3|P0CAP2|P0CAP2-3,"Putative GRINL1B complex locus protein 2, DNA-directed RNA polymerase II subunit GRINL1A, Isoform 3 of DNA-directed RNA polymerase II subunit GRINL1A",Phospho,HELA013,up,None,4 h,1,4.102918947,2.055476152,0.947208575,4.102918947,2.055476152,0.947208575,4.102918947,2.055476152,0.947208575,4.102918947,2.055476152,0.947208575,0,0,0
