Gene Name,Uniprot,Protein Name,Modification Type,Cell Line,Regulation,Combination Treatment,Duration,# Curves,Max -Log10(EC50),Max Fold Change,Max R²,Min -Log10(EC50),Min Fold Change,Min R²,Average -Log10(EC50),Average Fold Change,Average R²,Median -Log10(EC50),Median Fold Change,Median R²,-Log10(EC50) Standard Dev.,Fold Change Standard Dev.,R² Standard Dev.
ITPKB,P27987|P27987-2,"Inositol-trisphosphate 3-kinase B, Isoform 2 of Inositol-trisphosphate 3-kinase B",Phospho,MDAMB175VII,down,None,2 h,1,-4.733606725,0.413291896,0.912333742,-4.733606725,0.413291896,0.912333742,-4.733606725,0.413291896,0.912333742,-4.733606725,0.413291896,0.912333742,0,0,0
GSK3B,P49841|P49841-2,"Glycogen synthase kinase-3 beta, Isoform 2 of Glycogen synthase kinase-3 beta",Phospho,BT474,up,None,2 h,1,-4.723311801,2.363008078,0.723081208,-4.723311801,2.363008078,0.723081208,-4.723311801,2.363008078,0.723081208,-4.723311801,2.363008078,0.723081208,0,0,0
PSMF1,Q92530,Proteasome inhibitor PI31 subunit,Phospho,MDAMB175VII,down,None,2 h,2,-4.791578928999999,0.461483098,0.888738448,-4.97621058,0.435958132,0.788172977,-4.8838947545,0.448720615,0.8384557125000001,-4.8838947545,0.448720615,0.8384557125000001,0.13055429244376904,0.018048876548156054,0.07111052649731907
MTMR14,Q8NCE2|Q8NCE2-2,"Myotubularin-related protein 14, Isoform 2 of Myotubularin-related protein 14",Phospho,MDAMB175VII,down,None,2 h,2,-4.755112818999999,0.395127687,0.906650611,-4.878976176,0.378241671,0.804436167,-4.8170444974999995,0.38668467900000003,0.8555433889999999,-4.8170444974999995,0.38668467900000003,0.8555433889999999,0.08758461967523105,0.011940216420824563,0.07227652648761267
CTNND1,O60716|O60716-10|O60716-11|O60716-12|O60716-13|O60716-14|O60716-15|O60716-16|O60716-17|O60716-18|O60716-19|O60716-2|O60716-20|O60716-21|O60716-22|O60716-23|O60716-24|O60716-3|O60716-4|O60716-5|O60716-6|O60716-7|O60716-8|O60716-9,"Catenin delta-1, Isoform 2AB of Catenin delta-1, Isoform 2AC of Catenin delta-1, Isoform 2BC of Catenin delta-1, Isoform 2A of Catenin delta-1, Isoform 2B of Catenin delta-1, Isoform 2C of Catenin delta-1, Isoform 2 of Catenin delta-1, Isoform 3ABC of Catenin delta-1, Isoform 3AB of Catenin delta-1, Isoform 3AC of Catenin delta-1, Isoform 1AB of Catenin delta-1, Isoform 3BC of Catenin delta-1, Isoform 3A of Catenin delta-1, Isoform 3B of Catenin delta-1, Isoform 3C of Catenin delta-1, Isoform 3 of Catenin delta-1, Isoform 1AC of Catenin delta-1, Isoform 1BC of Catenin delta-1, Isoform 1A of Catenin delta-1, Isoform 1B of Catenin delta-1, Isoform 1C of Catenin delta-1, Isoform 1 of Catenin delta-1, Isoform 2ABC of Catenin delta-1",Phospho,BT474,up,None,2 h,4,-4.112521519999998,4.800073065,0.945003926,-4.554244934999999,3.47519199,0.867799826,-4.3946797662499995,4.096220307499999,0.89682420375,-4.455976305,4.0548080875,0.8872465315,0.19787575310020125,0.5760025661754857,0.033414233972019
EPN3,Q9H201,Epsin-3,Phospho,MDAMB175VII,down,None,2 h,1,-4.365131003,0.385223535,0.83189918,-4.365131003,0.385223535,0.83189918,-4.365131003,0.385223535,0.83189918,-4.365131003,0.385223535,0.83189918,0,0,0
LIMA1,Q9UHB6|Q9UHB6-2|Q9UHB6-4,"LIM domain and actin-binding protein 1, Isoform Alpha of LIM domain and actin-binding protein 1, Isoform 4 of LIM domain and actin-binding protein 1",Phospho,BT474,up,None,2 h,1,-4.242533569999999,2.269332961,0.739350705,-4.242533569999999,2.269332961,0.739350705,-4.242533569999999,2.269332961,0.739350705,-4.242533569999999,2.269332961,0.739350705,0,0,0
TACC2,O95359|O95359-3,"Transforming acidic coiled-coil-containing protein 2, Isoform 3 of Transforming acidic coiled-coil-containing protein 2",Phospho,SKBR3,up,None,2 h,1,-1.9064487369999998,2.219598856,0.79648752,-1.9064487369999998,2.219598856,0.79648752,-1.9064487369999998,2.219598856,0.79648752,-1.9064487369999998,2.219598856,0.79648752,0,0,0
PANK4,Q9NVE7,Pantothenate kinase 4,Phospho,MDAMB175VII,down,None,2 h,1,-4.36298538,0.267211818,0.78156066,-4.36298538,0.267211818,0.78156066,-4.36298538,0.267211818,0.78156066,-4.36298538,0.267211818,0.78156066,0,0,0
DPF2,Q92785,Zinc finger protein ubi-d4,Phospho,BT474,up,None,2 h,1,-4.307045936999999,3.045007574,0.843862436,-4.307045936999999,3.045007574,0.843862436,-4.307045936999999,3.045007574,0.843862436,-4.307045936999999,3.045007574,0.843862436,0,0,0
RPS2,P15880,40S ribosomal protein S2,Phospho,BT474,up,None,2 h,1,-3.0928169529999985,2.386323264,0.773946918,-3.0928169529999985,2.386323264,0.773946918,-3.0928169529999985,2.386323264,0.773946918,-3.0928169529999985,2.386323264,0.773946918,0,0,0
"GCOM2, POLR2M",Q9BZD3|P0CAP2|P0CAP2-3,"Putative GRINL1B complex locus protein 2, DNA-directed RNA polymerase II subunit GRINL1A, Isoform 3 of DNA-directed RNA polymerase II subunit GRINL1A",Phospho,MDAMB175VII,down,None,2 h,1,-4.403728679,0.345709733,0.76079621,-4.403728679,0.345709733,0.76079621,-4.403728679,0.345709733,0.76079621,-4.403728679,0.345709733,0.76079621,0,0,0
KLC1,Q07866-4|Q07866-6|Q07866-7,"Isoform J of Kinesin light chain 1, Isoform N of Kinesin light chain 1, Isoform P of Kinesin light chain 1",Phospho,BT474,up,None,2 h,1,-6.598867707999999,2.496147999,0.901898897,-6.598867707999999,2.496147999,0.901898897,-6.598867707999999,2.496147999,0.901898897,-6.598867707999999,2.496147999,0.901898897,0,0,0
PLEC,Q15149|Q15149-2|Q15149-3|Q15149-4|Q15149-5|Q15149-6|Q15149-7|Q15149-8|Q15149-9,"Plectin, Isoform 2 of Plectin, Isoform 3 of Plectin, Isoform 4 of Plectin, Isoform 5 of Plectin, Isoform 6 of Plectin, Isoform 7 of Plectin, Isoform 8 of Plectin, Isoform 9 of Plectin",Phospho,MDAMB175VII,up,None,2 h,9,-3.9914504389999994,8.045112864,0.989964052,-8,2.389148553,0.891734555,-5.202628576555554,3.8308983396666667,0.9438366182222223,-4.787952624999999,3.369529188,0.958704105,1.3577292988751224,1.7744838862509895,0.03586020788324521
STMN1,P16949|P16949-2,"Stathmin, Isoform 2 of Stathmin",Phospho,MDAMB175VII,down,None,2 h,2,-4.538836492999999,0.495980646,0.946316764,-4.675255773999999,0.407781394,0.751191979,-4.607046133499999,0.45188102,0.8487543715,-4.607046133499999,0.45188102,0.8487543715,0.0964629986796933,0.06236628918478117,0.1379740586510671
PCBP2,Q15366|Q15366-2|Q15366-3|Q15366-4|Q15366-5,"Poly(rC)-binding protein 2, Isoform 2 of Poly(rC)-binding protein 2, Isoform 3 of Poly(rC)-binding protein 2, Isoform 4 of Poly(rC)-binding protein 2, Isoform 5 of Poly(rC)-binding protein 2",Phospho,MDAMB175VII,down,None,2 h,1,-3.8170002999999997,0.46940633,0.975653149,-3.8170002999999997,0.46940633,0.975653149,-3.8170002999999997,0.46940633,0.975653149,-3.8170002999999997,0.46940633,0.975653149,0,0,0
NEDD4L,Q96PU5|Q96PU5-2|Q96PU5-3|Q96PU5-4|Q96PU5-5|Q96PU5-6|Q96PU5-7|Q96PU5-8|Q96PU5-9,"E3 ubiquitin-protein ligase NEDD4-like, Isoform 2 of E3 ubiquitin-protein ligase NEDD4-like, Isoform 3 of E3 ubiquitin-protein ligase NEDD4-like, Isoform 4 of E3 ubiquitin-protein ligase NEDD4-like, Isoform 5 of E3 ubiquitin-protein ligase NEDD4-like, Isoform 6 of E3 ubiquitin-protein ligase NEDD4-like, Isoform 7 of E3 ubiquitin-protein ligase NEDD4-like, Isoform 8 of E3 ubiquitin-protein ligase NEDD4-like, Isoform 9 of E3 ubiquitin-protein ligase NEDD4-like",Phospho,BT474,down,None,2 h,1,-2.0788270730000007,0.433401891,0.886319396,-2.0788270730000007,0.433401891,0.886319396,-2.0788270730000007,0.433401891,0.886319396,-2.0788270730000007,0.433401891,0.886319396,0,0,0
USP5,P45974|P45974-2,"Ubiquitin carboxyl-terminal hydrolase 5, Isoform Short of Ubiquitin carboxyl-terminal hydrolase 5",Phospho,BT474,up,None,2 h,1,-4.542630885,2.31331996,0.838358941,-4.542630885,2.31331996,0.838358941,-4.542630885,2.31331996,0.838358941,-4.542630885,2.31331996,0.838358941,0,0,0
AHNAK,Q09666,Neuroblast differentiation-associated protein AHNAK,Phospho,SKBR3,up,None,2 h,2,-2.088723610000001,2.915306989,0.814363069,-2.1107225119999984,2.82817359,0.778962618,-2.0997230609999997,2.8717402895,0.7966628435,-2.0997230609999997,2.8717402895,0.7966628435,0.01555557278285641,0.06161261730073302,0.02503189895916206
METTL1,Q9UBP6,tRNA (guanine-N(7)-)-methyltransferase,Phospho,MDAMB175VII,down,None,2 h,1,-4.817290013,0.455465936,0.858955812,-4.817290013,0.455465936,0.858955812,-4.817290013,0.455465936,0.858955812,-4.817290013,0.455465936,0.858955812,0,0,0
TNKS1BP1,Q9C0C2,182 kDa tankyrase-1-binding protein,Phospho,MDAMB175VII,up,None,2 h,1,-4.691474295999999,2.322339036,0.992550147,-4.691474295999999,2.322339036,0.992550147,-4.691474295999999,2.322339036,0.992550147,-4.691474295999999,2.322339036,0.992550147,0,0,0
PGM2,Q96G03,Phosphoglucomutase-2,Phospho,BT474,up,None,2 h,1,-4.364094797999999,2.366419646,0.795302819,-4.364094797999999,2.366419646,0.795302819,-4.364094797999999,2.366419646,0.795302819,-4.364094797999999,2.366419646,0.795302819,0,0,0
GIT1,Q9Y2X7|Q9Y2X7-3,"ARF GTPase-activating protein GIT1, Isoform 3 of ARF GTPase-activating protein GIT1",Phospho,SKBR3,up,None,2 h,1,-8,2.140752501,0.703832833,-8,2.140752501,0.703832833,-8,2.140752501,0.703832833,-8,2.140752501,0.703832833,0,0,0
ANKRD17,O75179|O75179-2|O75179-4,"Ankyrin repeat domain-containing protein 17, Isoform 2 of Ankyrin repeat domain-containing protein 17, Isoform 4 of Ankyrin repeat domain-containing protein 17",Phospho,BT474,down,None,2 h,1,-1.765272197,0.437973043,0.896369892,-1.765272197,0.437973043,0.896369892,-1.765272197,0.437973043,0.896369892,-1.765272197,0.437973043,0.896369892,0,0,0
WEE1,P30291,Wee1-like protein kinase,Phospho,BT474,up,None,2 h,1,-8,2.146228159,0.850693782,-8,2.146228159,0.850693782,-8,2.146228159,0.850693782,-8,2.146228159,0.850693782,0,0,0
IRS2,Q9Y4H2,Insulin receptor substrate 2,Phospho,MDAMB175VII,down,None,2 h,2,-4.249491399999999,0.431666765,0.94760988,-4.767330489,0.368967993,0.874709737,-4.5084109445,0.400317379,0.9111598085,-4.5084109445,0.400317379,0.9111598085,0.36616753139536456,0.04433472685326926,0.051548185464769046
TSC22D4,Q9Y3Q8,TSC22 domain family protein 4,Phospho,SKBR3,up,None,2 h,1,-1.838619844,2.506908808,0.89955468,-1.838619844,2.506908808,0.89955468,-1.838619844,2.506908808,0.89955468,-1.838619844,2.506908808,0.89955468,0,0,0
SHROOM3,Q8TF72,Protein Shroom3,Phospho,BT474,up,None,2 h,2,-4.6454695919999995,7.607463862,0.96431767,-5.193898204,3.468946617,0.952255262,-4.919683898,5.5382052395,0.958286466,-4.919683898,5.5382052395,0.958286466,0.38779759054192625,2.9263736079969687,0.008529410494238877
AHNAK,Q09666,Neuroblast differentiation-associated protein AHNAK,Phospho,BT474,up,None,2 h,2,-2.2617666739999986,3.140555241,0.896459022,-3.0352275639999995,2.334506806,0.783445449,-2.648497118999999,2.7375310235,0.8399522355,-2.648497118999999,2.7375310235,0.8399522355,0.5469194403015829,0.5699623143533041,0.07991266383442099
FAM63A,Q8N5J2|Q8N5J2-3,"Protein FAM63A, Isoform 3 of Protein FAM63A",Phospho,MDAMB175VII,down,None,2 h,1,-4.770429366,0.442006643,0.935039234,-4.770429366,0.442006643,0.935039234,-4.770429366,0.442006643,0.935039234,-4.770429366,0.442006643,0.935039234,0,0,0
EIF4EBP2,Q13542,Eukaryotic translation initiation factor 4E-binding protein 2,Phospho,MDAMB175VII,down,None,2 h,4,-4.05883281,0.36335647,0.850374693,-4.734236172,0.271543858,0.815318235,-4.493359333,0.3323619765,0.8333938635,-4.590184174999999,0.347273789,0.833941263,0.2979819742836929,0.04139534393380919,0.014723020938975859
CNKSR1,Q969H4|Q969H4-2,"Connector enhancer of kinase suppressor of ras 1, Isoform 2 of Connector enhancer of kinase suppressor of ras 1",Phospho,MDAMB175VII,down,None,2 h,2,-4.547906799,0.456534044,0.918539208,-4.812310549,0.374214032,0.852930866,-4.6801086739999995,0.415374038,0.885735037,-4.6801086739999995,0.415374038,0.885735037,0.18696168459615264,0.058209038712558,0.04639210353060617
PDCD4,Q53EL6,Programmed cell death protein 4,Phospho,MDAMB175VII,down,None,2 h,2,-4.525713498999999,0.261116494,0.921647609,-4.617095405999999,0.234270961,0.886126134,-4.5714044524999995,0.2476937275,0.9038868714999999,-4.5714044524999995,0.2476937275,0.9038868714999999,0.06461676611745791,0.018982658428867226,0.025117475850248396
GAPVD1,Q14C86|Q14C86-2|Q14C86-3|Q14C86-4|Q14C86-5|Q14C86-6,"GTPase-activating protein and VPS9 domain-containing protein 1, Isoform 2 of GTPase-activating protein and VPS9 domain-containing protein 1, Isoform 3 of GTPase-activating protein and VPS9 domain-containing protein 1, Isoform 4 of GTPase-activating protein and VPS9 domain-containing protein 1, Isoform 5 of GTPase-activating protein and VPS9 domain-containing protein 1, Isoform 6 of GTPase-activating protein and VPS9 domain-containing protein 1",Phospho,BT474,down,None,2 h,1,-4.687238202,0.401987163,0.893320209,-4.687238202,0.401987163,0.893320209,-4.687238202,0.401987163,0.893320209,-4.687238202,0.401987163,0.893320209,0,0,0
KIAA1468,Q9P260|Q9P260-2,"LisH domain and HEAT repeat-containing protein KIAA1468, Isoform 2 of LisH domain and HEAT repeat-containing protein KIAA1468",Phospho,BT474,down,None,2 h,2,-3.5890532649999995,0.402397452,0.870901832,-3.6332866019999996,0.400634414,0.869321533,-3.6111699334999994,0.401515933,0.8701116825,-3.6111699334999994,0.401515933,0.8701116825,0.03127769254721004,0.0012466561252895646,0.001117440139202325
LIMCH1,Q9UPQ0|Q9UPQ0-2|Q9UPQ0-3|Q9UPQ0-4|Q9UPQ0-5|Q9UPQ0-6|Q9UPQ0-8|Q9UPQ0-9,"LIM and calponin homology domains-containing protein 1, Isoform 2 of LIM and calponin homology domains-containing protein 1, Isoform 3 of LIM and calponin homology domains-containing protein 1, Isoform 4 of LIM and calponin homology domains-containing protein 1, Isoform 5 of LIM and calponin homology domains-containing protein 1, Isoform 6 of LIM and calponin homology domains-containing protein 1, Isoform 8 of LIM and calponin homology domains-containing protein 1, Isoform 9 of LIM and calponin homology domains-containing protein 1",Phospho,MDAMB175VII,down,None,2 h,1,-4.990219804999999,0.484665651,0.935761743,-4.990219804999999,0.484665651,0.935761743,-4.990219804999999,0.484665651,0.935761743,-4.990219804999999,0.484665651,0.935761743,0,0,0
BCR,P11274|P11274-2,"Breakpoint cluster region protein, Isoform 2 of Breakpoint cluster region protein",Phospho,MDAMB175VII,down,None,2 h,1,-4.510139347,0.310854549,0.75671223,-4.510139347,0.310854549,0.75671223,-4.510139347,0.310854549,0.75671223,-4.510139347,0.310854549,0.75671223,0,0,0
IGFBP5,P24593,Insulin-like growth factor-binding protein 5,Phospho,BT474,up,None,2 h,3,-4.3488063389999985,4.185995863,0.937656383,-6.273338733999999,2.203538653,0.853226559,-5.342607412333333,2.943377968,0.8872577653333332,-5.405677163999999,2.440599388,0.870890354,0.9638151171425879,1.0826466980277352,0.044531089257771765
LARP1,Q6PKG0|Q6PKG0-3,"La-related protein 1, Isoform 2 of La-related protein 1",Phospho,BT474,down,None,2 h,1,-4.330505119999999,0.438877083,0.835412025,-4.330505119999999,0.438877083,0.835412025,-4.330505119999999,0.438877083,0.835412025,-4.330505119999999,0.438877083,0.835412025,0,0,0
DNAJC6,O75061|O75061-2,"Putative tyrosine-protein phosphatase auxilin, Isoform 2 of Putative tyrosine-protein phosphatase auxilin",Phospho,SKBR3,down,None,2 h,1,-4.739891469999999,0.347993575,0.817094857,-4.739891469999999,0.347993575,0.817094857,-4.739891469999999,0.347993575,0.817094857,-4.739891469999999,0.347993575,0.817094857,0,0,0
NDRG1,Q92597,Protein NDRG1,Phospho,BT474,up,None,2 h,1,-8,2.087555767,0.774379801,-8,2.087555767,0.774379801,-8,2.087555767,0.774379801,-8,2.087555767,0.774379801,0,0,0
GIGYF2,Q6Y7W6|Q6Y7W6-3,"PERQ amino acid-rich with GYF domain-containing protein 2, Isoform 2 of PERQ amino acid-rich with GYF domain-containing protein 2",Phospho,MDAMB175VII,down,None,2 h,1,-5.010145696999999,0.470379719,0.897061683,-5.010145696999999,0.470379719,0.897061683,-5.010145696999999,0.470379719,0.897061683,-5.010145696999999,0.470379719,0.897061683,0,0,0
IRS1,P35568,Insulin receptor substrate 1,Phospho,MDAMB175VII,up,None,2 h,1,-4.253794168000001,2.36612186,0.912977417,-4.253794168000001,2.36612186,0.912977417,-4.253794168000001,2.36612186,0.912977417,-4.253794168000001,2.36612186,0.912977417,0,0,0
SNX16,P57768|P57768-2,"Sorting nexin-16, Isoform 2 of Sorting nexin-16",Phospho,MDAMB175VII,down,None,2 h,1,-5.052715612999999,0.450195883,0.926896676,-5.052715612999999,0.450195883,0.926896676,-5.052715612999999,0.450195883,0.926896676,-5.052715612999999,0.450195883,0.926896676,0,0,0
ARHGEF11,O15085|O15085-2,"Rho guanine nucleotide exchange factor 11, Isoform 2 of Rho guanine nucleotide exchange factor 11",Phospho,MDAMB175VII,down,None,2 h,1,-3.5010422580000005,0.290679165,0.882925971,-3.5010422580000005,0.290679165,0.882925971,-3.5010422580000005,0.290679165,0.882925971,-3.5010422580000005,0.290679165,0.882925971,0,0,0
CHD3,Q12873|Q12873-2,"Chromodomain-helicase-DNA-binding protein 3, Isoform 2 of Chromodomain-helicase-DNA-binding protein 3",Phospho,BT474,up,None,2 h,1,-7.999999997999999,2.131081614,0.828167408,-7.999999997999999,2.131081614,0.828167408,-7.999999997999999,2.131081614,0.828167408,-7.999999997999999,2.131081614,0.828167408,0,0,0
C19orf21,Q8IVT2,Uncharacterized protein C19orf21,Phospho,MDAMB175VII,down,None,2 h,2,-2.981856852,0.316683971,0.907485082,-4.750565870999999,0.25304521,0.756105696,-3.8662113614999996,0.2848645905,0.831795389,-3.8662113614999996,0.2848645905,0.831795389,1.2506661412807056,0.044999399449409984,0.10704139037245589
"POLH, RPS6",Q9Y253|Q9Y253-2|P62753,"DNA polymerase eta, Isoform 2 of DNA polymerase eta, 40S ribosomal protein S6",Phospho,MDAMB175VII,down,None,2 h,1,-4.822985488999999,0.386410482,0.824409178,-4.822985488999999,0.386410482,0.824409178,-4.822985488999999,0.386410482,0.824409178,-4.822985488999999,0.386410482,0.824409178,0,0,0
LMNA,P02545|P02545-2|P02545-3,"Prelamin-A/C, Isoform C of Prelamin-A/C, Isoform ADelta10 of Prelamin-A/C",Phospho,MDAMB175VII,up,None,2 h,1,-4.287953755999999,2.11934389,0.996306895,-4.287953755999999,2.11934389,0.996306895,-4.287953755999999,2.11934389,0.996306895,-4.287953755999999,2.11934389,0.996306895,0,0,0
RPS6,P62753,40S ribosomal protein S6,Phospho,MDAMB175VII,down,None,2 h,5,-4.502647116,0.302818262,0.835547496,-4.586490888,0.099271313,0.724915675,-4.545493058,0.1871803088,0.796942645,-4.553818153999999,0.127441951,0.803785661,0.04062719802570171,0.10247527646579008,0.04551331665790468
REPS1,Q96D71|Q96D71-3,"RalBP1-associated Eps domain-containing protein 1, Isoform 3 of RalBP1-associated Eps domain-containing protein 1",Phospho,MDAMB175VII,up,None,2 h,2,-4.313134682000001,3.245031656,0.961885667,-8,2.939638478,0.843351813,-6.156567341000001,3.092335067,0.90261874,-6.156567341000001,3.092335067,0.90261874,2.607007467679296,0.21594558709191042,0.0838160919635762
AMOTL1,Q8IY63|Q8IY63-2,"Angiomotin-like protein 1, Isoform 2 of Angiomotin-like protein 1",Phospho,BT474,up,None,2 h,1,-4.527039477999999,2.352052057,0.792781103,-4.527039477999999,2.352052057,0.792781103,-4.527039477999999,2.352052057,0.792781103,-4.527039477999999,2.352052057,0.792781103,0,0,0
ACLY,P53396|P53396-2,"ATP-citrate synthase, Isoform 2 of ATP-citrate synthase",Phospho,MDAMB175VII,down,None,2 h,1,-4.455820065999999,0.397056168,0.875086603,-4.455820065999999,0.397056168,0.875086603,-4.455820065999999,0.397056168,0.875086603,-4.455820065999999,0.397056168,0.875086603,0,0,0
BCL7C,Q8WUZ0|Q8WUZ0-2,"B-cell CLL/lymphoma 7 protein family member C, Isoform 2 of B-cell CLL/lymphoma 7 protein family member C",Phospho,MDAMB175VII,down,None,2 h,1,-4.468188468,0.442742287,0.862676331,-4.468188468,0.442742287,0.862676331,-4.468188468,0.442742287,0.862676331,-4.468188468,0.442742287,0.862676331,0,0,0
ARHGEF5,Q12774,Rho guanine nucleotide exchange factor 5,Phospho,MDAMB175VII,down,None,2 h,1,-4.909457081,0.433084204,0.953317394,-4.909457081,0.433084204,0.953317394,-4.909457081,0.433084204,0.953317394,-4.909457081,0.433084204,0.953317394,0,0,0
FNIP1,Q8TF40|Q8TF40-2|Q8TF40-3,"Folliculin-interacting protein 1, Isoform 2 of Folliculin-interacting protein 1, Isoform 3 of Folliculin-interacting protein 1",Phospho,BT474,down,None,2 h,1,-5.197398542000001,0.497092603,0.772210285,-5.197398542000001,0.497092603,0.772210285,-5.197398542000001,0.497092603,0.772210285,-5.197398542000001,0.497092603,0.772210285,0,0,0
